id,site_code,quadrat_num,PFT,height_observed,height_predicted,summary_type
1293,LOWERQUARRY,90m,FORBS,10,11.20000035,max
1294,LOWERQUARRY,90m,FORBS,10,4.355263186,mean
1295,LOWERQUARRY,90m,GRAMINOIDS,23.33333333,9.799999744,max
1296,LOWERQUARRY,90m,GRAMINOIDS,16,5.437600022,mean
1297,LOWERQUARRY,90m,LICHENS,4,9.600000083,max
1298,LOWERQUARRY,90m,LICHENS,2.476190476,6.102857175,mean
1299,LOWERQUARRY,90m,TOTAL,9.277777777,10.30000014,max
1300,LOWERQUARRY,90m,TOTAL,7.551587301,4.726211394,mean
1301,MATSONCREEK,0m,EVERGREEN SHRUBS,2,2.62322221,max
1302,MATSONCREEK,0m,EVERGREEN SHRUBS,2,0.850437649,mean
1303,MATSONCREEK,0m,GRAMINOIDS,23.66666667,3.299999982,max
1304,MATSONCREEK,0m,GRAMINOIDS,21.45833334,1.391676773,mean
1305,MATSONCREEK,0m,TOTAL,12.83333334,2.961611096,max
1306,MATSONCREEK,0m,TOTAL,11.72916667,1.121057211,mean
1307,MATSONCREEK,10m,DECIDUOUS SHRUBS,10.25,12.5,max
1308,MATSONCREEK,10m,DECIDUOUS SHRUBS,7.5,4.82727275,mean
1309,MATSONCREEK,10m,EVERGREEN SHRUBS,2.25,9.000000358,max
1310,MATSONCREEK,10m,EVERGREEN SHRUBS,2.25,3.442857198,mean
1311,MATSONCREEK,10m,GRAMINOIDS,17.75,12.09999993,max
1312,MATSONCREEK,10m,GRAMINOIDS,17.75,5.563084122,mean
1313,MATSONCREEK,10m,TOTAL,10.08333333,11.2000001,max
1314,MATSONCREEK,10m,TOTAL,9.166666667,4.611071356,mean
1315,MATSONCREEK,20m,DECIDUOUS SHRUBS,13,7.299999893,max
1316,MATSONCREEK,20m,DECIDUOUS SHRUBS,13,3.509090897,mean
1317,MATSONCREEK,20m,EVERGREEN SHRUBS,2,7.299999893,max
1318,MATSONCREEK,20m,EVERGREEN SHRUBS,2,3.158878523,mean
1319,MATSONCREEK,20m,GRAMINOIDS,12,7.400000095,max
1320,MATSONCREEK,20m,GRAMINOIDS,12,3.703723411,mean
1321,MATSONCREEK,20m,TOTAL,6.75,7.324999943,max
1322,MATSONCREEK,20m,TOTAL,6.75,3.460700984,mean
1323,MATSONCREEK,30m,EVERGREEN SHRUBS,2,8.799999952,max
1324,MATSONCREEK,30m,EVERGREEN SHRUBS,2,2.166666669,mean
1325,MATSONCREEK,30m,GRAMINOIDS,13.75,11.69999987,max
1326,MATSONCREEK,30m,GRAMINOIDS,10,2.287581716,mean
1327,MATSONCREEK,30m,TOTAL,5.25,9.866666545,max
1328,MATSONCREEK,30m,TOTAL,4,2.769934651,mean
1329,MATSONCREEK,40m,EVERGREEN SHRUBS,3.5,7.100000232,max
1330,MATSONCREEK,40m,EVERGREEN SHRUBS,2.75,1.492647066,mean
1331,MATSONCREEK,40m,GRAMINOIDS,19.25,6.400000304,max
1332,MATSONCREEK,40m,GRAMINOIDS,13,1.505128226,mean
1333,MATSONCREEK,40m,LICHENS,1,0.100000005,max
1334,MATSONCREEK,40m,LICHENS,1,0.030000001,mean
1335,MATSONCREEK,40m,TOTAL,5.9375,5.175000193,max
1336,MATSONCREEK,40m,TOTAL,4.1875,1.166943834,mean
1337,MATSONCREEK,50m,DECIDUOUS SHRUBS,24,19.09999996,max
1338,MATSONCREEK,50m,DECIDUOUS SHRUBS,18.125,10.71789887,mean
1339,MATSONCREEK,50m,EVERGREEN SHRUBS,2.25,13.50000054,max
1340,MATSONCREEK,50m,EVERGREEN SHRUBS,2.25,11.79230786,mean
1341,MATSONCREEK,50m,GRAMINOIDS,23.5,18.29999983,max
1342,MATSONCREEK,50m,GRAMINOIDS,23.5,9.6848277,mean
1343,MATSONCREEK,50m,TOTAL,12.4375,16.12500027,max
1344,MATSONCREEK,50m,TOTAL,10.96875,11.00452791,mean
1345,MATSONCREEK,60m,EVERGREEN SHRUBS,3,3.299999982,max
1346,MATSONCREEK,60m,EVERGREEN SHRUBS,2.5,0.991208803,mean
1347,MATSONCREEK,60m,GRAMINOIDS,7.75,2.400000021,max
1348,MATSONCREEK,60m,GRAMINOIDS,7.75,1.318333332,mean
1349,MATSONCREEK,60m,TOTAL,3.583333333,2.63333333,max
1350,MATSONCREEK,60m,TOTAL,3.416666667,1.118332226,mean
1351,MATSONCREEK,70m,DECIDUOUS SHRUBS,4.25,6.100000069,max
1352,MATSONCREEK,70m,DECIDUOUS SHRUBS,4.25,2.750000016,mean
1353,MATSONCREEK,70m,EVERGREEN SHRUBS,4.25,4.800000042,max
1354,MATSONCREEK,70m,EVERGREEN SHRUBS,4.25,1.820000019,mean
1355,MATSONCREEK,70m,GRAMINOIDS,11.66666667,6.400000304,max
1356,MATSONCREEK,70m,GRAMINOIDS,11.66666667,1.995094343,mean
1357,MATSONCREEK,70m,TOTAL,5.041666668,5.92500018,max
1358,MATSONCREEK,70m,TOTAL,5.041666668,2.395440251,mean
1359,MATSONCREEK,80m,DECIDUOUS SHRUBS,17.75,11.2999998,max
1360,MATSONCREEK,80m,DECIDUOUS SHRUBS,13.125,5.045054961,mean
1361,MATSONCREEK,80m,EVERGREEN SHRUBS,2.75,5.999999866,max
1362,MATSONCREEK,80m,EVERGREEN SHRUBS,2.75,3.271428562,mean
1363,MATSONCREEK,80m,GRAMINOIDS,15.5,11.2999998,max
1364,MATSONCREEK,80m,GRAMINOIDS,15.5,4.675769235,mean
1365,MATSONCREEK,80m,TOTAL,9,8.674999885,max
1366,MATSONCREEK,80m,TOTAL,7.84375,4.329313192,mean
1367,MATSONCREEK,90m,EVERGREEN SHRUBS,2,6.199999899,max
1368,MATSONCREEK,90m,EVERGREEN SHRUBS,1.75,2.58571429,mean
1369,MATSONCREEK,90m,GRAMINOIDS,16,11.69999987,max
1370,MATSONCREEK,90m,GRAMINOIDS,16,4.321301774,mean
1371,MATSONCREEK,90m,TOTAL,6,8.166666577,max
1372,MATSONCREEK,90m,TOTAL,5.916666667,3.373172001,mean
1373,MOLLYCREEK,0m,DECIDUOUS SHRUBS,20,14.00000006,max
1374,MOLLYCREEK,0m,DECIDUOUS SHRUBS,14.33333333,5.769696969,mean
1375,MOLLYCREEK,0m,EVERGREEN SHRUBS,3.833333333,13.50000054,max
1376,MOLLYCREEK,0m,EVERGREEN SHRUBS,2.5,4.16875002,mean
1377,MOLLYCREEK,0m,GRAMINOIDS,14.33333333,10.89999974,max
1378,MOLLYCREEK,0m,GRAMINOIDS,14.33333333,4.538429761,mean
1379,MOLLYCREEK,0m,LICHENS,0.666666667,7.599999756,max
1380,MOLLYCREEK,0m,LICHENS,0.666666667,3.335483869,mean
1381,MOLLYCREEK,0m,TOTAL,9.708333333,11.50000002,max
1382,MOLLYCREEK,0m,TOTAL,7.958333333,4.453090154,mean
1383,MOLLYCREEK,10m,DECIDUOUS SHRUBS,61,40.99999964,max
1384,MOLLYCREEK,10m,DECIDUOUS SHRUBS,40,27.63972832,mean
1385,MOLLYCREEK,10m,EVERGREEN SHRUBS,20.33333333,40.99999964,max
1386,MOLLYCREEK,10m,EVERGREEN SHRUBS,13.55555556,25.36783218,mean
1387,MOLLYCREEK,10m,TOTAL,27.11111111,37.59999971,max
1388,MOLLYCREEK,10m,TOTAL,17.85185185,26.92652015,mean
1389,MOLLYCREEK,20m,DECIDUOUS SHRUBS,45.66666667,45.19999921,max
1390,MOLLYCREEK,20m,DECIDUOUS SHRUBS,30.66666667,13.53445796,mean
1391,MOLLYCREEK,20m,EVERGREEN SHRUBS,9,42.89999902,max
1392,MOLLYCREEK,20m,EVERGREEN SHRUBS,7.583333334,12.47501806,mean
1393,MOLLYCREEK,20m,GRAMINOIDS,18.83333333,45.19999921,max
1394,MOLLYCREEK,20m,GRAMINOIDS,18.83333333,13.8966831,mean
1395,MOLLYCREEK,20m,LICHENS,4,44.80000138,max
1396,MOLLYCREEK,20m,LICHENS,4,11.3399676,mean
1397,MOLLYCREEK,20m,TOTAL,19.375,44.52499971,max
1398,MOLLYCREEK,20m,TOTAL,15.27083333,12.81153168,mean
1399,MOLLYCREEK,30m,DECIDUOUS SHRUBS,3.833333333,7.299999893,max
1400,MOLLYCREEK,30m,DECIDUOUS SHRUBS,3.833333333,1.709523808,mean
1401,MOLLYCREEK,30m,GRAMINOIDS,11.33333333,8.399999887,max
1402,MOLLYCREEK,30m,GRAMINOIDS,11.33333333,1.981308411,mean
1403,MOLLYCREEK,30m,LICHENS,2.166666667,16.20000005,max
1404,MOLLYCREEK,30m,LICHENS,2.166666667,2.511048696,mean
1405,MOLLYCREEK,30m,TOTAL,5.777777777,10.63333328,max
1406,MOLLYCREEK,30m,TOTAL,5.777777777,2.067293638,mean
1407,MOLLYCREEK,40m,DECIDUOUS SHRUBS,33,18.50000024,max
1408,MOLLYCREEK,40m,DECIDUOUS SHRUBS,14.61111111,3.801492535,mean
1409,MOLLYCREEK,40m,EVERGREEN SHRUBS,5,13.50000054,max
1410,MOLLYCREEK,40m,EVERGREEN SHRUBS,3,3.353703728,mean
1411,MOLLYCREEK,40m,GRAMINOIDS,14,18.50000024,max
1412,MOLLYCREEK,40m,GRAMINOIDS,14,3.344444455,mean
1413,MOLLYCREEK,40m,LICHENS,2.166666667,13.89999986,max
1414,MOLLYCREEK,40m,LICHENS,2.166666667,2.430900251,mean
1415,MOLLYCREEK,40m,TOTAL,13.54166667,16.10000022,max
1416,MOLLYCREEK,40m,TOTAL,8.444444445,3.232635242,mean
1417,MOLLYCREEK,50m,DECIDUOUS SHRUBS,32,15.60000032,max
1418,MOLLYCREEK,50m,DECIDUOUS SHRUBS,24.33333334,5.257251912,mean
1419,MOLLYCREEK,50m,EVERGREEN SHRUBS,12.66666667,14.10000026,max
1420,MOLLYCREEK,50m,EVERGREEN SHRUBS,8.166666668,5.194797708,mean
1421,MOLLYCREEK,50m,GRAMINOIDS,8.666666667,9.899999946,max
1422,MOLLYCREEK,50m,GRAMINOIDS,8.666666667,4.264864887,mean
1423,MOLLYCREEK,50m,LICHENS,3.5,12.09999993,max
1424,MOLLYCREEK,50m,LICHENS,3.5,4.511351362,mean
1425,MOLLYCREEK,50m,TOTAL,11.36666667,13.00000012,max
1426,MOLLYCREEK,50m,TOTAL,8.933333334,4.647731096,mean
1427,MOLLYCREEK,60m,DECIDUOUS SHRUBS,45.66666667,61.19999886,max
1428,MOLLYCREEK,60m,DECIDUOUS SHRUBS,30.91666667,19.61124511,mean
1429,MOLLYCREEK,60m,EVERGREEN SHRUBS,22,60.79999804,max
1430,MOLLYCREEK,60m,EVERGREEN SHRUBS,10,17.68683547,mean
1431,MOLLYCREEK,60m,GRAMINOIDS,15.66666667,39.80000019,max
1432,MOLLYCREEK,60m,GRAMINOIDS,15.66666667,11.28461546,mean
1433,MOLLYCREEK,60m,LICHENS,2.833333333,44.60000098,max
1434,MOLLYCREEK,60m,LICHENS,2.833333333,10.00972228,mean
1435,MOLLYCREEK,60m,TOTAL,21.54166667,51.59999952,max
1436,MOLLYCREEK,60m,TOTAL,14.85416667,14.64810458,mean
1437,MOLLYCREEK,70m,DECIDUOUS SHRUBS,25.16666667,48.69999886,max
1438,MOLLYCREEK,70m,DECIDUOUS SHRUBS,16.25,17.20277079,mean
1439,MOLLYCREEK,70m,EVERGREEN SHRUBS,5.666666667,40.59999883,max
1440,MOLLYCREEK,70m,EVERGREEN SHRUBS,5.666666667,10.39521532,mean
1441,MOLLYCREEK,70m,GRAMINOIDS,14.33333333,34.09999907,max
1442,MOLLYCREEK,70m,GRAMINOIDS,14.33333333,9.752272759,mean
1443,MOLLYCREEK,70m,LICHENS,1.833333333,41.10000134,max
1444,MOLLYCREEK,70m,LICHENS,1.833333333,8.316326586,mean
1445,MOLLYCREEK,70m,TOTAL,11.75,41.12499952,max
1446,MOLLYCREEK,70m,TOTAL,9.520833333,11.41664636,mean
1447,MOLLYCREEK,80m,DECIDUOUS SHRUBS,40,43.09999943,max
1448,MOLLYCREEK,80m,DECIDUOUS SHRUBS,25.66666667,23.70949866,mean
1449,MOLLYCREEK,80m,EVERGREEN SHRUBS,6.166666667,43.09999943,max
1450,MOLLYCREEK,80m,EVERGREEN SHRUBS,6.083333334,15.88028843,mean
1451,MOLLYCREEK,80m,GRAMINOIDS,9.5,23.29999954,max
1452,MOLLYCREEK,80m,GRAMINOIDS,9.5,4.696000021,mean
1453,MOLLYCREEK,80m,LICHENS,4.333333333,34.9999994,max
1454,MOLLYCREEK,80m,LICHENS,4.333333333,12.62405069,mean
1455,MOLLYCREEK,80m,TOTAL,15,36.12499945,max
1456,MOLLYCREEK,80m,TOTAL,11.39583333,14.22745945,mean
1457,MOLLYCREEK,90m,DECIDUOUS SHRUBS,42.66666667,43.50000024,max
1458,MOLLYCREEK,90m,DECIDUOUS SHRUBS,27.5,13.11715973,mean
1459,MOLLYCREEK,90m,EVERGREEN SHRUBS,18,29.60000038,max
1460,MOLLYCREEK,90m,EVERGREEN SHRUBS,13,11.42764708,mean
1461,MOLLYCREEK,90m,GRAMINOIDS,16.66666667,26.39999986,max
1462,MOLLYCREEK,90m,GRAMINOIDS,16.66666667,14.45833324,mean
1463,MOLLYCREEK,90m,TOTAL,25.77777778,33.16666683,max
1464,MOLLYCREEK,90m,TOTAL,19.05555556,13.00104668,mean
1465,MOSQUITOCREEK,0m,DECIDUOUS SHRUBS,14.5,6.899999827,max
1466,MOSQUITOCREEK,0m,DECIDUOUS SHRUBS,14.5,1.819359726,mean
1467,MOSQUITOCREEK,0m,EVERGREEN SHRUBS,4.333333333,9.200000018,max
1468,MOSQUITOCREEK,0m,EVERGREEN SHRUBS,3.055555555,1.088723228,mean
1469,MOSQUITOCREEK,0m,GRAMINOIDS,14.66666667,9.200000018,max
1470,MOSQUITOCREEK,0m,GRAMINOIDS,14.66666667,1.421144767,mean
1471,MOSQUITOCREEK,0m,LICHENS,1.166666667,2.600000054,max
1472,MOSQUITOCREEK,0m,LICHENS,1.166666667,0.939533601,mean
1473,MOSQUITOCREEK,0m,TOTAL,8.666666668,6.974999979,max
1474,MOSQUITOCREEK,0m,TOTAL,8.347222223,1.317190331,mean
1475,MOSQUITOCREEK,10m,EVERGREEN SHRUBS,2.833333333,6.100000069,max
1476,MOSQUITOCREEK,10m,EVERGREEN SHRUBS,1.5,2.490972224,mean
1477,MOSQUITOCREEK,10m,GRAMINOIDS,7,5.099999905,max
1478,MOSQUITOCREEK,10m,GRAMINOIDS,7,3.183050837,mean
1479,MOSQUITOCREEK,10m,LICHENS,0.833333333,6.100000069,max
1480,MOSQUITOCREEK,10m,LICHENS,0.833333333,1.831441062,mean
1481,MOSQUITOCREEK,10m,TOTAL,2.666666667,5.800000019,max
1482,MOSQUITOCREEK,10m,TOTAL,2.333333333,2.930777798,mean
1483,MOSQUITOCREEK,20m,EVERGREEN SHRUBS,3,6.599999964,max
1484,MOSQUITOCREEK,20m,EVERGREEN SHRUBS,2.416666667,2.842643932,mean
1485,MOSQUITOCREEK,20m,FORBS,6.666666667,7.999999821,max
1486,MOSQUITOCREEK,20m,FORBS,6.666666667,3.365625017,mean
1487,MOSQUITOCREEK,20m,GRAMINOIDS,12.16666667,6.400000304,max
1488,MOSQUITOCREEK,20m,GRAMINOIDS,8.916666669,3.945098056,mean
1489,MOSQUITOCREEK,20m,LICHENS,1.5,5.700000003,max
1490,MOSQUITOCREEK,20m,LICHENS,1.5,2.283636374,mean
1491,MOSQUITOCREEK,20m,TOTAL,5.833333334,6.675000023,max
1492,MOSQUITOCREEK,20m,TOTAL,4.875000001,3.109250845,mean
1493,MOSQUITOCREEK,30m,DECIDUOUS SHRUBS,36.33333333,19.79999989,max
1494,MOSQUITOCREEK,30m,DECIDUOUS SHRUBS,36.33333333,11.52586495,mean
1495,MOSQUITOCREEK,30m,EVERGREEN SHRUBS,6,19.79999989,max
1496,MOSQUITOCREEK,30m,EVERGREEN SHRUBS,5.916666667,12.42127665,mean
1497,MOSQUITOCREEK,30m,TOTAL,21.16666667,19.79999989,max
1498,MOSQUITOCREEK,30m,TOTAL,21.125,11.9735708,mean
1499,MOSQUITOCREEK,40m,DECIDUOUS SHRUBS,0,6.100000069,max
1500,MOSQUITOCREEK,40m,DECIDUOUS SHRUBS,0,4.958333365,mean
1501,MOSQUITOCREEK,40m,EVERGREEN SHRUBS,4.333333333,6.899999827,max
1502,MOSQUITOCREEK,40m,EVERGREEN SHRUBS,3,3.523660722,mean
1503,MOSQUITOCREEK,40m,FORBS,0,6.199999899,max
1504,MOSQUITOCREEK,40m,FORBS,0,3.980000011,mean
1505,MOSQUITOCREEK,40m,GRAMINOIDS,26,7.100000232,max
1506,MOSQUITOCREEK,40m,GRAMINOIDS,26,5.055421692,mean
1507,MOSQUITOCREEK,40m,LICHENS,1.333333333,5.799999833,max
1508,MOSQUITOCREEK,40m,LICHENS,1.333333333,3.15374151,mean
1509,MOSQUITOCREEK,40m,TOTAL,5.277777778,6.266666638,max
1510,MOSQUITOCREEK,40m,TOTAL,5.055555556,3.766145262,mean
1511,MOSQUITOCREEK,50m,DECIDUOUS SHRUBS,7.666666667,27.20000148,max
1512,MOSQUITOCREEK,50m,DECIDUOUS SHRUBS,7.666666667,9.596694243,mean
1513,MOSQUITOCREEK,50m,EVERGREEN SHRUBS,4.5,29.60000038,max
1514,MOSQUITOCREEK,50m,EVERGREEN SHRUBS,3.888888889,10.0785888,mean
1515,MOSQUITOCREEK,50m,FORBS,0,10.89999974,max
1516,MOSQUITOCREEK,50m,FORBS,0,4.313333295,mean
1517,MOSQUITOCREEK,50m,GRAMINOIDS,10.25,20.70000023,max
1518,MOSQUITOCREEK,50m,GRAMINOIDS,10.25,8.039215718,mean
1519,MOSQUITOCREEK,50m,LICHENS,1.333333333,32.10000098,max
1520,MOSQUITOCREEK,50m,LICHENS,1.333333333,10.8304964,mean
1521,MOSQUITOCREEK,50m,TOTAL,3.958333333,24.65000028,max
1522,MOSQUITOCREEK,50m,TOTAL,3.856481482,8.133306317,mean
1523,MOSQUITOCREEK,60m,DECIDUOUS SHRUBS,38,62.99999952,max
1524,MOSQUITOCREEK,60m,DECIDUOUS SHRUBS,38,12.04760476,mean
1525,MOSQUITOCREEK,60m,GRAMINOIDS,19.66666667,68.00000072,max
1526,MOSQUITOCREEK,60m,GRAMINOIDS,19.66666667,36.33592253,mean
1527,MOSQUITOCREEK,60m,TOTAL,28.83333334,65.50000012,max
1528,MOSQUITOCREEK,60m,TOTAL,28.83333334,24.19176364,mean
1529,MOSQUITOCREEK,70m,DECIDUOUS SHRUBS,24.66666667,20.2000007,max
1530,MOSQUITOCREEK,70m,DECIDUOUS SHRUBS,18,11.07803204,mean
1531,MOSQUITOCREEK,70m,EVERGREEN SHRUBS,11.33333333,20.39999962,max
1532,MOSQUITOCREEK,70m,EVERGREEN SHRUBS,8.166666665,8.994059424,mean
1533,MOSQUITOCREEK,70m,GRAMINOIDS,0,22.69999981,max
1534,MOSQUITOCREEK,70m,GRAMINOIDS,0,18.69130446,mean
1535,MOSQUITOCREEK,70m,TOTAL,9,22.04999998,max
1536,MOSQUITOCREEK,70m,TOTAL,6.541666666,12.61465851,mean
1537,MOSQUITOCREEK,80m,DECIDUOUS SHRUBS,20.33333333,7.500000298,max
1538,MOSQUITOCREEK,80m,DECIDUOUS SHRUBS,9.888888888,3.563707581,mean
1539,MOSQUITOCREEK,80m,EVERGREEN SHRUBS,6.666666667,5.600000173,max
1540,MOSQUITOCREEK,80m,EVERGREEN SHRUBS,5.333333334,3.076259013,mean
1541,MOSQUITOCREEK,80m,GRAMINOIDS,20.33333333,9.000000358,max
1542,MOSQUITOCREEK,80m,GRAMINOIDS,20.33333333,3.871428604,mean
1543,MOSQUITOCREEK,80m,LICHENS,1.666666667,4.399999976,max
1544,MOSQUITOCREEK,80m,LICHENS,1.666666667,2.305172424,mean
1545,MOSQUITOCREEK,80m,TOTAL,12.25,6.625000201,max
1546,MOSQUITOCREEK,80m,TOTAL,9.305555555,3.204141906,mean
1547,MOSQUITOCREEK,90m,DECIDUOUS SHRUBS,8.333333333,12.30000034,max
1548,MOSQUITOCREEK,90m,DECIDUOUS SHRUBS,6,7.210081338,mean
1549,MOSQUITOCREEK,90m,EVERGREEN SHRUBS,5,11.90000027,max
1550,MOSQUITOCREEK,90m,EVERGREEN SHRUBS,3.666666667,7.735514016,mean
1551,MOSQUITOCREEK,90m,FORBS,8,10.70000008,max
1552,MOSQUITOCREEK,90m,FORBS,8,6.860869505,mean
1553,MOSQUITOCREEK,90m,GRAMINOIDS,15.33333333,9.499999881,max
1554,MOSQUITOCREEK,90m,GRAMINOIDS,15.33333333,4.145714297,mean
1555,MOSQUITOCREEK,90m,LICHENS,1.666666667,11.50000021,max
1556,MOSQUITOCREEK,90m,LICHENS,1.666666667,6.756097564,mean
1557,MOSQUITOCREEK,90m,TOTAL,7.666666666,11.18000016,max
1558,MOSQUITOCREEK,90m,TOTAL,6.933333333,6.541655344,mean
1559,OBRIAN,0m,EVERGREEN SHRUBS,2.333333333,4.699999839,max
1560,OBRIAN,0m,EVERGREEN SHRUBS,1.666666667,0.669620253,mean
1561,OBRIAN,0m,GRAMINOIDS,10.75,9.099999815,max
1562,OBRIAN,0m,GRAMINOIDS,6.541666667,4.118750012,mean
1563,OBRIAN,0m,LICHENS,4,3.90000008,max
1564,OBRIAN,0m,LICHENS,1.833333333,0.587096786,mean
1565,OBRIAN,0m,TOTAL,5.694444444,5.899999912,max
1566,OBRIAN,0m,TOTAL,3.347222222,1.79182235,mean
1567,OBRIAN,10m,GRAMINOIDS,9,6.100000069,max
1568,OBRIAN,10m,GRAMINOIDS,7.5,2.428124995,mean
1569,OBRIAN,10m,LICHENS,4,4.800000042,max
1570,OBRIAN,10m,LICHENS,3.555555556,1.477876111,mean
1571,OBRIAN,10m,TOTAL,4.333333333,5.666666726,max
1572,OBRIAN,10m,TOTAL,3.685185185,2.535333706,mean
1573,OBRIAN,20m,EVERGREEN SHRUBS,2.666666667,2.300000004,max
1574,OBRIAN,20m,EVERGREEN SHRUBS,2.666666667,0.907954541,mean
1575,OBRIAN,20m,FORBS,3.333333333,3.400000185,max
1576,OBRIAN,20m,FORBS,3.083333333,0.625000021,mean
1577,OBRIAN,20m,LICHENS,2.333333333,1.999999955,max
1578,OBRIAN,20m,LICHENS,1.472222222,1.028571427,mean
1579,OBRIAN,20m,TOTAL,2.777777778,2.566666715,max
1580,OBRIAN,20m,TOTAL,2.407407408,0.853841996,mean
1581,OBRIAN,30m,DECIDUOUS SHRUBS,0,5.299999937,max
1582,OBRIAN,30m,DECIDUOUS SHRUBS,0,1.638888899,mean
1583,OBRIAN,30m,EVERGREEN SHRUBS,4,4.500000179,max
1584,OBRIAN,30m,EVERGREEN SHRUBS,2.583333333,1.261616175,mean
1585,OBRIAN,30m,GRAMINOIDS,0,5.900000036,max
1586,OBRIAN,30m,GRAMINOIDS,0,3.113888928,mean
1587,OBRIAN,30m,LICHENS,3,5.600000173,max
1588,OBRIAN,30m,LICHENS,2.166666667,0.842446056,mean
1589,OBRIAN,30m,TOTAL,1.4,4.500000067,max
1590,OBRIAN,30m,TOTAL,0.95,1.456129918,mean
1591,OBRIAN,40m,DECIDUOUS SHRUBS,1.666666667,6.80000037,max
1592,OBRIAN,40m,DECIDUOUS SHRUBS,1.666666667,2.198010489,mean
1593,OBRIAN,40m,EVERGREEN SHRUBS,4.666666667,5.900000036,max
1594,OBRIAN,40m,EVERGREEN SHRUBS,4.666666667,1.988395212,mean
1595,OBRIAN,40m,GRAMINOIDS,10,9.799999744,max
1596,OBRIAN,40m,GRAMINOIDS,7.333333334,3.7350654,mean
1597,OBRIAN,40m,LICHENS,4,4.500000179,max
1598,OBRIAN,40m,LICHENS,2.3,1.144568025,mean
1599,OBRIAN,40m,TOTAL,4.066666667,6.880000085,max
1600,OBRIAN,40m,TOTAL,3.193333334,2.824116926,mean
1601,OBRIAN,50m,EVERGREEN SHRUBS,4,5.49999997,max
1602,OBRIAN,50m,EVERGREEN SHRUBS,4,2.319230752,mean
1603,OBRIAN,50m,GRAMINOIDS,14.5,8.399999887,max
1604,OBRIAN,50m,GRAMINOIDS,10.75,4.457303384,mean
1605,OBRIAN,50m,LICHENS,4,8.500000089,max
1606,OBRIAN,50m,LICHENS,2.866666667,2.31340208,mean
1607,OBRIAN,50m,TOTAL,5.625,6.850000005,max
1608,OBRIAN,50m,TOTAL,4.404166667,2.914419534,mean
1609,OBRIAN,60m,EVERGREEN SHRUBS,4.333333333,3.700000048,max
1610,OBRIAN,60m,EVERGREEN SHRUBS,3.166666667,1.721428578,mean
1611,OBRIAN,60m,GRAMINOIDS,6,5.099999905,max
1612,OBRIAN,60m,GRAMINOIDS,5.833333334,2.239999963,mean
1613,OBRIAN,60m,LICHENS,3.666666667,7.800000161,max
1614,OBRIAN,60m,LICHENS,2.777777778,1.579723509,mean
1615,OBRIAN,60m,TOTAL,4.666666667,5.533333371,max
1616,OBRIAN,60m,TOTAL,3.925925926,1.847050683,mean
1617,OBRIAN,70m,DECIDUOUS SHRUBS,7.333333333,13.50000054,max
1618,OBRIAN,70m,DECIDUOUS SHRUBS,6.416666667,6.592220733,mean
1619,OBRIAN,70m,EVERGREEN SHRUBS,6,13.50000054,max
1620,OBRIAN,70m,EVERGREEN SHRUBS,6,3.608665337,mean
1621,OBRIAN,70m,GRAMINOIDS,12,17.70000011,max
1622,OBRIAN,70m,GRAMINOIDS,11.5,5.249600052,mean
1623,OBRIAN,70m,LICHENS,5,8.900000155,max
1624,OBRIAN,70m,LICHENS,4.555555556,3.00869565,mean
1625,OBRIAN,70m,TOTAL,5.055555556,13.01666697,max
1626,OBRIAN,70m,TOTAL,4.74537037,5.409829154,mean
1627,OBRIAN,80m,DECIDUOUS SHRUBS,3.666666667,9.399999678,max
1628,OBRIAN,80m,DECIDUOUS SHRUBS,2.833333334,3.07450981,mean
1629,OBRIAN,80m,EVERGREEN SHRUBS,0,8.299999684,max
1630,OBRIAN,80m,EVERGREEN SHRUBS,0,2.395454534,mean
1631,OBRIAN,80m,GRAMINOIDS,13.25,9.899999946,max
1632,OBRIAN,80m,GRAMINOIDS,7.972222222,4.648062019,mean
1633,OBRIAN,80m,LICHENS,4.666666667,9.099999815,max
1634,OBRIAN,80m,LICHENS,3.272727273,1.74874373,mean
1635,OBRIAN,80m,TOTAL,5.395833334,9.174999781,max
1636,OBRIAN,80m,TOTAL,3.519570707,2.966692523,mean
1637,OBRIAN,90m,DECIDUOUS SHRUBS,4.333333333,7.699999958,max
1638,OBRIAN,90m,DECIDUOUS SHRUBS,4.333333333,3.140027492,mean
1639,OBRIAN,90m,EVERGREEN SHRUBS,4,4.899999872,max
1640,OBRIAN,90m,EVERGREEN SHRUBS,4,2.147788889,mean
1641,OBRIAN,90m,FORBS,7.75,1.700000092,max
1642,OBRIAN,90m,FORBS,7.75,1.075066671,mean
1643,OBRIAN,90m,GRAMINOIDS,14.25,8.200000226,max
1644,OBRIAN,90m,GRAMINOIDS,9.083333333,2.870737395,mean
1645,OBRIAN,90m,LICHENS,4,3.299999982,max
1646,OBRIAN,90m,LICHENS,3.866666667,1.652323502,mean
1647,OBRIAN,90m,TOTAL,5.722222222,5.666666726,max
1648,OBRIAN,90m,TOTAL,4.838888889,2.44684209,mean
1649,OGILVIE,10m,EVERGREEN SHRUBS,7.333333333,12.5,max
1650,OGILVIE,10m,EVERGREEN SHRUBS,5.777777778,2.524193554,mean
1651,OGILVIE,10m,FORBS,9,6.700000167,max
1652,OGILVIE,10m,FORBS,9,3.570769238,mean
1653,OGILVIE,10m,GRAMINOIDS,16.66666667,12.5,max
1654,OGILVIE,10m,GRAMINOIDS,16.66666667,4.76000002,mean
1655,OGILVIE,10m,LICHENS,4,6.499999762,max
