site_code,quadrat_num,PFT,summaryType,height
MATSONCREEK,0m,TREES,max,0.022029333
MATSONCREEK,0m,TREES,mean,0.009671555
MATSONCREEK,10m,BRYOPHYTES,max,0.116999999
MATSONCREEK,10m,BRYOPHYTES,mean,0.019030675
MATSONCREEK,10m,DECIDUOUS SHRUBS,max,0.125
MATSONCREEK,10m,DECIDUOUS SHRUBS,mean,0.048272728
MATSONCREEK,10m,EVERGREEN SHRUBS,max,0.090000004
MATSONCREEK,10m,EVERGREEN SHRUBS,mean,0.034428572
MATSONCREEK,10m,GRAMINOIDS,max,0.120999999
MATSONCREEK,10m,GRAMINOIDS,mean,0.055630841
MATSONCREEK,10m,NON VEGETATED,max,0.061999999
MATSONCREEK,10m,NON VEGETATED,mean,0.01775
MATSONCREEK,20m,BRYOPHYTES,max,0.059
MATSONCREEK,20m,BRYOPHYTES,mean,0.017381818
MATSONCREEK,20m,DECIDUOUS SHRUBS,max,0.072999999
MATSONCREEK,20m,DECIDUOUS SHRUBS,mean,0.035090909
MATSONCREEK,20m,EVERGREEN SHRUBS,max,0.072999999
MATSONCREEK,20m,EVERGREEN SHRUBS,mean,0.031588785
MATSONCREEK,20m,GRAMINOIDS,max,0.074000001
MATSONCREEK,20m,GRAMINOIDS,mean,0.037037234
MATSONCREEK,20m,NON VEGETATED,max,0.055
MATSONCREEK,20m,NON VEGETATED,mean,0.0285
MATSONCREEK,20m,TREES,max,0.072999999
MATSONCREEK,20m,TREES,mean,0.034711111
MATSONCREEK,30m,BRYOPHYTES,max,0.037
MATSONCREEK,30m,BRYOPHYTES,mean,0.010583333
MATSONCREEK,30m,DECIDUOUS SHRUBS,max,0.116999999
MATSONCREEK,30m,DECIDUOUS SHRUBS,mean,0.096333333
MATSONCREEK,30m,EVERGREEN SHRUBS,max,0.088
MATSONCREEK,30m,EVERGREEN SHRUBS,mean,0.021666667
MATSONCREEK,30m,GRAMINOIDS,max,0.116999999
MATSONCREEK,30m,GRAMINOIDS,mean,0.022875817
MATSONCREEK,30m,LICHENS,max,0
MATSONCREEK,30m,LICHENS,mean,0
MATSONCREEK,30m,NON VEGETATED,max,0.039000001
MATSONCREEK,30m,NON VEGETATED,mean,0.005782407
MATSONCREEK,30m,TREES,max,0.090999998
MATSONCREEK,30m,TREES,mean,0.038555556
MATSONCREEK,40m,BRYOPHYTES,max,0.026000001
MATSONCREEK,40m,BRYOPHYTES,mean,0.004042735
MATSONCREEK,40m,DECIDUOUS SHRUBS,max,0.015
MATSONCREEK,40m,DECIDUOUS SHRUBS,mean,0.015
MATSONCREEK,40m,EVERGREEN SHRUBS,max,0.071000002
MATSONCREEK,40m,EVERGREEN SHRUBS,mean,0.014926471
MATSONCREEK,40m,GRAMINOIDS,max,0.064000003
MATSONCREEK,40m,GRAMINOIDS,mean,0.015051282
MATSONCREEK,40m,LICHENS,max,0.001
MATSONCREEK,40m,LICHENS,mean,0.0003
MATSONCREEK,40m,NON VEGETATED,max,0.068999998
MATSONCREEK,40m,NON VEGETATED,mean,0.006443662
MATSONCREEK,40m,TREES,max,0.071000002
MATSONCREEK,40m,TREES,mean,0.0164
MATSONCREEK,50m,BRYOPHYTES,max,0
MATSONCREEK,50m,BRYOPHYTES,mean,0
MATSONCREEK,50m,DECIDUOUS SHRUBS,max,0.191
MATSONCREEK,50m,DECIDUOUS SHRUBS,mean,0.107178989
MATSONCREEK,50m,EVERGREEN SHRUBS,max,0.135000005
MATSONCREEK,50m,EVERGREEN SHRUBS,mean,0.117923079
MATSONCREEK,50m,GRAMINOIDS,max,0.182999998
MATSONCREEK,50m,GRAMINOIDS,mean,0.096848277
MATSONCREEK,50m,NON VEGETATED,max,0.097999997
MATSONCREEK,50m,NON VEGETATED,mean,0.052333332
MATSONCREEK,50m,TREES,max,0.136000007
MATSONCREEK,50m,TREES,mean,0.118230772
MATSONCREEK,60m,BRYOPHYTES,max,0.023
MATSONCREEK,60m,BRYOPHYTES,mean,0.00644
MATSONCREEK,60m,DECIDUOUS SHRUBS,max,0.02
MATSONCREEK,60m,DECIDUOUS SHRUBS,mean,0.01175
MATSONCREEK,60m,EVERGREEN SHRUBS,max,0.033
MATSONCREEK,60m,EVERGREEN SHRUBS,mean,0.009912088
MATSONCREEK,60m,GRAMINOIDS,max,0.024
MATSONCREEK,60m,GRAMINOIDS,mean,0.013183333
MATSONCREEK,60m,NON VEGETATED,max,0.021
MATSONCREEK,60m,NON VEGETATED,mean,0.00478125
MATSONCREEK,60m,TREES,max,0.022
MATSONCREEK,60m,TREES,mean,0.010454545
MATSONCREEK,70m,BRYOPHYTES,max,0.043000001
MATSONCREEK,70m,BRYOPHYTES,mean,0.007353535
MATSONCREEK,70m,DECIDUOUS SHRUBS,max,0.061000001
MATSONCREEK,70m,DECIDUOUS SHRUBS,mean,0.0275
MATSONCREEK,70m,EVERGREEN SHRUBS,max,0.048
MATSONCREEK,70m,EVERGREEN SHRUBS,mean,0.0182
MATSONCREEK,70m,GRAMINOIDS,max,0.064000003
MATSONCREEK,70m,GRAMINOIDS,mean,0.019950943
MATSONCREEK,70m,NON VEGETATED,max,0.024
MATSONCREEK,70m,NON VEGETATED,mean,0.006555556
MATSONCREEK,70m,TREES,max,0.064000003
MATSONCREEK,70m,TREES,mean,0.030166666
MATSONCREEK,80m,BRYOPHYTES,max,0.063000001
MATSONCREEK,80m,BRYOPHYTES,mean,0.0394375
MATSONCREEK,80m,DECIDUOUS SHRUBS,max,0.112999998
MATSONCREEK,80m,DECIDUOUS SHRUBS,mean,0.05045055
MATSONCREEK,80m,EVERGREEN SHRUBS,max,0.059999999
MATSONCREEK,80m,EVERGREEN SHRUBS,mean,0.032714286
MATSONCREEK,80m,GRAMINOIDS,max,0.112999998
MATSONCREEK,80m,GRAMINOIDS,mean,0.046757692
MATSONCREEK,80m,NON VEGETATED,max,0.071000002
MATSONCREEK,80m,NON VEGETATED,mean,0.04025
MATSONCREEK,80m,TREES,max,0.061000001
MATSONCREEK,80m,TREES,mean,0.04325
MATSONCREEK,90m,BRYOPHYTES,max,0.104000002
MATSONCREEK,90m,BRYOPHYTES,mean,0.017589041
MATSONCREEK,90m,DECIDUOUS SHRUBS,max,0.100000001
MATSONCREEK,90m,DECIDUOUS SHRUBS,mean,0.064
MATSONCREEK,90m,EVERGREEN SHRUBS,max,0.061999999
MATSONCREEK,90m,EVERGREEN SHRUBS,mean,0.025857143
MATSONCREEK,90m,GRAMINOIDS,max,0.116999999
MATSONCREEK,90m,GRAMINOIDS,mean,0.043213018
MATSONCREEK,90m,LICHENS,max,0.041999999
MATSONCREEK,90m,LICHENS,mean,0.03725
MATSONCREEK,90m,NON VEGETATED,max,0.068999998
MATSONCREEK,90m,NON VEGETATED,mean,0.024709091
MATSONCREEK,90m,TREES,max,0.066
MATSONCREEK,90m,TREES,mean,0.032124999
MOLLYCREEK,0m,DECIDUOUS SHRUBS,max,0.140000001
MOLLYCREEK,0m,DECIDUOUS SHRUBS,mean,0.05769697
MOLLYCREEK,0m,EVERGREEN SHRUBS,max,0.135000005
MOLLYCREEK,0m,EVERGREEN SHRUBS,mean,0.0416875
MOLLYCREEK,0m,GRAMINOIDS,max,0.108999997
MOLLYCREEK,0m,GRAMINOIDS,mean,0.045384298
MOLLYCREEK,0m,LICHENS,max,0.075999998
MOLLYCREEK,0m,LICHENS,mean,0.033354839
MOLLYCREEK,0m,NON VEGETATED,max,0.071999997
MOLLYCREEK,0m,NON VEGETATED,mean,0.016953271
MOLLYCREEK,10m,DECIDUOUS SHRUBS,max,0.409999996
MOLLYCREEK,10m,DECIDUOUS SHRUBS,mean,0.276397283
MOLLYCREEK,10m,EVERGREEN SHRUBS,max,0.409999996
MOLLYCREEK,10m,EVERGREEN SHRUBS,mean,0.253678322
MOLLYCREEK,10m,GRAMINOIDS,max,0.40200001
MOLLYCREEK,10m,GRAMINOIDS,mean,0.300333333
MOLLYCREEK,10m,TREES,max,0.307999998
MOLLYCREEK,10m,TREES,mean,0.27772
MOLLYCREEK,20m,BRYOPHYTES,max,0.071999997
MOLLYCREEK,20m,BRYOPHYTES,mean,0.043444443
MOLLYCREEK,20m,DECIDUOUS SHRUBS,max,0.451999992
MOLLYCREEK,20m,DECIDUOUS SHRUBS,mean,0.13534458
MOLLYCREEK,20m,EVERGREEN SHRUBS,max,0.42899999
MOLLYCREEK,20m,EVERGREEN SHRUBS,mean,0.124750181
MOLLYCREEK,20m,GRAMINOIDS,max,0.451999992
MOLLYCREEK,20m,GRAMINOIDS,mean,0.138966831
MOLLYCREEK,20m,LICHENS,max,0.448000014
MOLLYCREEK,20m,LICHENS,mean,0.113399676
MOLLYCREEK,30m,DECIDUOUS SHRUBS,max,0.072999999
MOLLYCREEK,30m,DECIDUOUS SHRUBS,mean,0.017095238
MOLLYCREEK,30m,EVERGREEN SHRUBS,max,0.052000001
MOLLYCREEK,30m,EVERGREEN SHRUBS,mean,0.039285715
MOLLYCREEK,30m,GRAMINOIDS,max,0.083999999
MOLLYCREEK,30m,GRAMINOIDS,mean,0.019813084
MOLLYCREEK,30m,LICHENS,max,0.162
MOLLYCREEK,30m,LICHENS,mean,0.025110487
MOLLYCREEK,30m,NON VEGETATED,max,0.064000003
MOLLYCREEK,30m,NON VEGETATED,mean,0.016179105
MOLLYCREEK,30m,TREES,max,0.021
MOLLYCREEK,30m,TREES,mean,0.014125
MOLLYCREEK,40m,BRYOPHYTES,max,0.023
MOLLYCREEK,40m,BRYOPHYTES,mean,0.0225
MOLLYCREEK,40m,DECIDUOUS SHRUBS,max,0.185000002
MOLLYCREEK,40m,DECIDUOUS SHRUBS,mean,0.038014925
MOLLYCREEK,40m,EVERGREEN SHRUBS,max,0.135000005
MOLLYCREEK,40m,EVERGREEN SHRUBS,mean,0.033537037
MOLLYCREEK,40m,GRAMINOIDS,max,0.185000002
MOLLYCREEK,40m,GRAMINOIDS,mean,0.033444445
MOLLYCREEK,40m,LICHENS,max,0.138999999
MOLLYCREEK,40m,LICHENS,mean,0.024309003
MOLLYCREEK,40m,NON VEGETATED,max,0.059
MOLLYCREEK,40m,NON VEGETATED,mean,0.0195
MOLLYCREEK,40m,TREES,max,0.028000001
MOLLYCREEK,40m,TREES,mean,0.015333334
MOLLYCREEK,50m,BRYOPHYTES,max,0.141000003
MOLLYCREEK,50m,BRYOPHYTES,mean,0.043357143
MOLLYCREEK,50m,DECIDUOUS SHRUBS,max,0.156000003
MOLLYCREEK,50m,DECIDUOUS SHRUBS,mean,0.052572519
MOLLYCREEK,50m,EVERGREEN SHRUBS,max,0.141000003
MOLLYCREEK,50m,EVERGREEN SHRUBS,mean,0.051947977
MOLLYCREEK,50m,GRAMINOIDS,max,0.098999999
MOLLYCREEK,50m,GRAMINOIDS,mean,0.042648649
MOLLYCREEK,50m,LICHENS,max,0.120999999
MOLLYCREEK,50m,LICHENS,mean,0.045113514
MOLLYCREEK,50m,NON VEGETATED,max,0.133000001
MOLLYCREEK,50m,NON VEGETATED,mean,0.040103896
MOLLYCREEK,50m,TREES,max,0.133000001
MOLLYCREEK,50m,TREES,mean,0.040588235
MOLLYCREEK,60m,BRYOPHYTES,max,0.402999997
MOLLYCREEK,60m,BRYOPHYTES,mean,0.204874999
MOLLYCREEK,60m,DECIDUOUS SHRUBS,max,0.611999989
MOLLYCREEK,60m,DECIDUOUS SHRUBS,mean,0.196112451
MOLLYCREEK,60m,EVERGREEN SHRUBS,max,0.60799998
MOLLYCREEK,60m,EVERGREEN SHRUBS,mean,0.176868355
MOLLYCREEK,60m,GRAMINOIDS,max,0.398000002
MOLLYCREEK,60m,GRAMINOIDS,mean,0.112846155
MOLLYCREEK,60m,LICHENS,max,0.44600001
MOLLYCREEK,60m,LICHENS,mean,0.100097223
MOLLYCREEK,60m,NON VEGETATED,max,0.055
MOLLYCREEK,60m,NON VEGETATED,mean,0.055
MOLLYCREEK,60m,TREES,max,0.574999988
MOLLYCREEK,60m,TREES,mean,0.191499998
MOLLYCREEK,70m,BRYOPHYTES,max,0.170000002
MOLLYCREEK,70m,BRYOPHYTES,mean,0.0527
MOLLYCREEK,70m,DECIDUOUS SHRUBS,max,0.486999989
MOLLYCREEK,70m,DECIDUOUS SHRUBS,mean,0.172027708
MOLLYCREEK,70m,EVERGREEN SHRUBS,max,0.405999988
MOLLYCREEK,70m,EVERGREEN SHRUBS,mean,0.103952153
MOLLYCREEK,70m,GRAMINOIDS,max,0.340999991
MOLLYCREEK,70m,GRAMINOIDS,mean,0.097522728
MOLLYCREEK,70m,LICHENS,max,0.411000013
MOLLYCREEK,70m,LICHENS,mean,0.083163266
MOLLYCREEK,70m,NON VEGETATED,max,0.38499999
MOLLYCREEK,70m,NON VEGETATED,mean,0.143333331
MOLLYCREEK,70m,TREES,max,0.032000002
MOLLYCREEK,70m,TREES,mean,0.032000002
MOLLYCREEK,80m,BRYOPHYTES,max,0.342000008
MOLLYCREEK,80m,BRYOPHYTES,mean,0.07643662
MOLLYCREEK,80m,DECIDUOUS SHRUBS,max,0.430999994
MOLLYCREEK,80m,DECIDUOUS SHRUBS,mean,0.237094987
MOLLYCREEK,80m,EVERGREEN SHRUBS,max,0.430999994
MOLLYCREEK,80m,EVERGREEN SHRUBS,mean,0.158802884
MOLLYCREEK,80m,GRAMINOIDS,max,0.232999995
MOLLYCREEK,80m,GRAMINOIDS,mean,0.04696
MOLLYCREEK,80m,LICHENS,max,0.349999994
MOLLYCREEK,80m,LICHENS,mean,0.126240507
MOLLYCREEK,90m,BRYOPHYTES,max,0.252999991
MOLLYCREEK,90m,BRYOPHYTES,mean,0.028175675
MOLLYCREEK,90m,DECIDUOUS SHRUBS,max,0.435000002
MOLLYCREEK,90m,DECIDUOUS SHRUBS,mean,0.131171597
MOLLYCREEK,90m,EVERGREEN SHRUBS,max,0.296000004
MOLLYCREEK,90m,EVERGREEN SHRUBS,mean,0.114276471
MOLLYCREEK,90m,GRAMINOIDS,max,0.263999999
MOLLYCREEK,90m,GRAMINOIDS,mean,0.144583332
MOSQUITOCREEK,0m,BRYOPHYTES,max,0.013
MOSQUITOCREEK,0m,BRYOPHYTES,mean,0.0078
MOSQUITOCREEK,0m,DECIDUOUS SHRUBS,max,0.068999998
MOSQUITOCREEK,0m,DECIDUOUS SHRUBS,mean,0.018193597
MOSQUITOCREEK,0m,EVERGREEN SHRUBS,max,0.092
MOSQUITOCREEK,0m,EVERGREEN SHRUBS,mean,0.010887232
MOSQUITOCREEK,0m,FORBS,max,0.02
MOSQUITOCREEK,0m,FORBS,mean,0.01625
MOSQUITOCREEK,0m,GRAMINOIDS,max,0.092
MOSQUITOCREEK,0m,GRAMINOIDS,mean,0.014211448
MOSQUITOCREEK,0m,LICHENS,max,0.026000001
MOSQUITOCREEK,0m,LICHENS,mean,0.009395336
MOSQUITOCREEK,0m,NON VEGETATED,max,0.004
MOSQUITOCREEK,0m,NON VEGETATED,mean,0.002
MOSQUITOCREEK,0m,TREES,max,0.057
MOSQUITOCREEK,0m,TREES,mean,0.0286
MOSQUITOCREEK,10m,DECIDUOUS SHRUBS,max,0.044
MOSQUITOCREEK,10m,DECIDUOUS SHRUBS,mean,0.023272727
MOSQUITOCREEK,10m,EVERGREEN SHRUBS,max,0.061000001
MOSQUITOCREEK,10m,EVERGREEN SHRUBS,mean,0.024909722
MOSQUITOCREEK,10m,FORBS,max,0.028000001
MOSQUITOCREEK,10m,FORBS,mean,0.028000001
MOSQUITOCREEK,10m,GRAMINOIDS,max,0.050999999
MOSQUITOCREEK,10m,GRAMINOIDS,mean,0.031830508
MOSQUITOCREEK,10m,LICHENS,max,0.061000001
MOSQUITOCREEK,10m,LICHENS,mean,0.018314411
MOSQUITOCREEK,10m,NON VEGETATED,max,0.063000001
MOSQUITOCREEK,10m,NON VEGETATED,mean,0.011024096
MOSQUITOCREEK,10m,TREES,max,0.059
MOSQUITOCREEK,10m,TREES,mean,0.042176471
MOSQUITOCREEK,20m,DECIDUOUS SHRUBS,max,0.057
MOSQUITOCREEK,20m,DECIDUOUS SHRUBS,mean,0.035142857
MOSQUITOCREEK,20m,EVERGREEN SHRUBS,max,0.066
MOSQUITOCREEK,20m,EVERGREEN SHRUBS,mean,0.028426439
MOSQUITOCREEK,20m,FORBS,max,0.079999998
MOSQUITOCREEK,20m,FORBS,mean,0.03365625
MOSQUITOCREEK,20m,GRAMINOIDS,max,0.064000003
MOSQUITOCREEK,20m,GRAMINOIDS,mean,0.039450981
MOSQUITOCREEK,20m,LICHENS,max,0.057
MOSQUITOCREEK,20m,LICHENS,mean,0.022836364
MOSQUITOCREEK,20m,NON VEGETATED,max,0.046999998
MOSQUITOCREEK,20m,NON VEGETATED,mean,0.016821429
MOSQUITOCREEK,20m,TREES,max,0.057
MOSQUITOCREEK,20m,TREES,mean,0.0535
MOSQUITOCREEK,30m,DECIDUOUS SHRUBS,max,0.197999999
MOSQUITOCREEK,30m,DECIDUOUS SHRUBS,mean,0.11525865
MOSQUITOCREEK,30m,EVERGREEN SHRUBS,max,0.197999999
MOSQUITOCREEK,30m,EVERGREEN SHRUBS,mean,0.124212767
MOSQUITOCREEK,30m,FORBS,max,0.145999998
MOSQUITOCREEK,30m,FORBS,mean,0.12975
MOSQUITOCREEK,30m,GRAMINOIDS,max,0.119000003
MOSQUITOCREEK,30m,GRAMINOIDS,mean,0.112199999
MOSQUITOCREEK,30m,LICHENS,max,0.184
MOSQUITOCREEK,30m,LICHENS,mean,0.156857144
MOSQUITOCREEK,30m,NON VEGETATED,max,0.143999994
MOSQUITOCREEK,30m,NON VEGETATED,mean,0.025795181
MOSQUITOCREEK,30m,TREES,max,0.143000007
MOSQUITOCREEK,30m,TREES,mean,0.107500002
MOSQUITOCREEK,40m,DECIDUOUS SHRUBS,max,0.061000001
MOSQUITOCREEK,40m,DECIDUOUS SHRUBS,mean,0.049583334
MOSQUITOCREEK,40m,EVERGREEN SHRUBS,max,0.068999998
MOSQUITOCREEK,40m,EVERGREEN SHRUBS,mean,0.035236607
MOSQUITOCREEK,40m,FORBS,max,0.061999999
MOSQUITOCREEK,40m,FORBS,mean,0.0398
MOSQUITOCREEK,40m,GRAMINOIDS,max,0.071000002
MOSQUITOCREEK,40m,GRAMINOIDS,mean,0.050554217
MOSQUITOCREEK,40m,LICHENS,max,0.057999998
MOSQUITOCREEK,40m,LICHENS,mean,0.031537415
MOSQUITOCREEK,40m,NON VEGETATED,max,0.055
MOSQUITOCREEK,40m,NON VEGETATED,mean,0.019257143
MOSQUITOCREEK,40m,TREES,max,0.056000002
MOSQUITOCREEK,40m,TREES,mean,0.049875
MOSQUITOCREEK,50m,BRYOPHYTES,max,0.061999999
MOSQUITOCREEK,50m,BRYOPHYTES,mean,0.061999999
MOSQUITOCREEK,50m,DECIDUOUS SHRUBS,max,0.272000015
MOSQUITOCREEK,50m,DECIDUOUS SHRUBS,mean,0.095966942
MOSQUITOCREEK,50m,EVERGREEN SHRUBS,max,0.296000004
MOSQUITOCREEK,50m,EVERGREEN SHRUBS,mean,0.100785888
MOSQUITOCREEK,50m,FORBS,max,0.108999997
MOSQUITOCREEK,50m,FORBS,mean,0.043133333
MOSQUITOCREEK,50m,GRAMINOIDS,max,0.207000002
MOSQUITOCREEK,50m,GRAMINOIDS,mean,0.080392157
MOSQUITOCREEK,50m,LICHENS,max,0.32100001
MOSQUITOCREEK,50m,LICHENS,mean,0.108304964
MOSQUITOCREEK,50m,NON VEGETATED,max,0.273999989
MOSQUITOCREEK,50m,NON VEGETATED,mean,0.059415094
MOSQUITOCREEK,60m,BRYOPHYTES,max,0.565999985
MOSQUITOCREEK,60m,BRYOPHYTES,mean,0.064423076
MOSQUITOCREEK,60m,DECIDUOUS SHRUBS,max,0.629999995
MOSQUITOCREEK,60m,DECIDUOUS SHRUBS,mean,0.120476048
MOSQUITOCREEK,60m,EVERGREEN SHRUBS,max,0.675000012
MOSQUITOCREEK,60m,EVERGREEN SHRUBS,mean,0.129000001
MOSQUITOCREEK,60m,GRAMINOIDS,max,0.680000007
MOSQUITOCREEK,60m,GRAMINOIDS,mean,0.363359225
MOSQUITOCREEK,60m,LICHENS,max,0.035
MOSQUITOCREEK,60m,LICHENS,mean,0.035
MOSQUITOCREEK,60m,NON VEGETATED,max,0.680000007
MOSQUITOCREEK,60m,NON VEGETATED,mean,0.019120112
MOSQUITOCREEK,60m,TREES,max,0.67900002
MOSQUITOCREEK,60m,TREES,mean,0.507222226
MOSQUITOCREEK,70m,BRYOPHYTES,max,0.107000001
MOSQUITOCREEK,70m,BRYOPHYTES,mean,0.033131579
MOSQUITOCREEK,70m,DECIDUOUS SHRUBS,max,0.202000007
MOSQUITOCREEK,70m,DECIDUOUS SHRUBS,mean,0.11078032
MOSQUITOCREEK,70m,EVERGREEN SHRUBS,max,0.203999996
MOSQUITOCREEK,70m,EVERGREEN SHRUBS,mean,0.089940594
MOSQUITOCREEK,70m,GRAMINOIDS,max,0.226999998
MOSQUITOCREEK,70m,GRAMINOIDS,mean,0.186913045
MOSQUITOCREEK,70m,NON VEGETATED,max,0.101000004
MOSQUITOCREEK,70m,NON VEGETATED,mean,0.053000002
MOSQUITOCREEK,70m,TREES,max,0.248999998
MOSQUITOCREEK,70m,TREES,mean,0.116952381
MOSQUITOCREEK,80m,BRYOPHYTES,max,0.079000004
MOSQUITOCREEK,80m,BRYOPHYTES,mean,0.023884616
MOSQUITOCREEK,80m,DECIDUOUS SHRUBS,max,0.075000003
MOSQUITOCREEK,80m,DECIDUOUS SHRUBS,mean,0.035637076
MOSQUITOCREEK,80m,EVERGREEN SHRUBS,max,0.056000002
MOSQUITOCREEK,80m,EVERGREEN SHRUBS,mean,0.03076259
MOSQUITOCREEK,80m,FORBS,max,0.048999999
MOSQUITOCREEK,80m,FORBS,mean,0.034428571
MOSQUITOCREEK,80m,GRAMINOIDS,max,0.090000004
MOSQUITOCREEK,80m,GRAMINOIDS,mean,0.038714286
MOSQUITOCREEK,80m,LICHENS,max,0.044
MOSQUITOCREEK,80m,LICHENS,mean,0.023051724
MOSQUITOCREEK,80m,NON VEGETATED,max,0.068999998
MOSQUITOCREEK,80m,NON VEGETATED,mean,0.029510204
MOSQUITOCREEK,80m,TREES,max,0.050999999
MOSQUITOCREEK,80m,TREES,mean,0.010333333
MOSQUITOCREEK,90m,BRYOPHYTES,max,0.07
MOSQUITOCREEK,90m,BRYOPHYTES,mean,0.042857143
MOSQUITOCREEK,90m,DECIDUOUS SHRUBS,max,0.123000003
MOSQUITOCREEK,90m,DECIDUOUS SHRUBS,mean,0.072100813
MOSQUITOCREEK,90m,EVERGREEN SHRUBS,max,0.119000003
MOSQUITOCREEK,90m,EVERGREEN SHRUBS,mean,0.07735514
MOSQUITOCREEK,90m,FORBS,max,0.107000001
MOSQUITOCREEK,90m,FORBS,mean,0.068608695
MOSQUITOCREEK,90m,GRAMINOIDS,max,0.094999999
MOSQUITOCREEK,90m,GRAMINOIDS,mean,0.041457143
MOSQUITOCREEK,90m,LICHENS,max,0.115000002
MOSQUITOCREEK,90m,LICHENS,mean,0.067560976
MOSQUITOCREEK,90m,NON VEGETATED,max,0.072999999
MOSQUITOCREEK,90m,NON VEGETATED,mean,0.023307693
MOSQUITOCREEK,90m,TREES,max,0.030999999
MOSQUITOCREEK,90m,TREES,mean,0.0256
OBRIAN,0m,BRYOPHYTES,max,0.017999999
OBRIAN,0m,BRYOPHYTES,mean,0.002886364
OBRIAN,0m,DECIDUOUS SHRUBS,max,0.068000004
OBRIAN,0m,DECIDUOUS SHRUBS,mean,0.068000004
OBRIAN,0m,EVERGREEN SHRUBS,max,0.046999998
OBRIAN,0m,EVERGREEN SHRUBS,mean,0.006696203
OBRIAN,0m,FORBS,max,0.007
OBRIAN,0m,FORBS,mean,0.006333333
OBRIAN,0m,GRAMINOIDS,max,0.090999998
OBRIAN,0m,GRAMINOIDS,mean,0.0411875
OBRIAN,0m,LICHENS,max,0.039000001
OBRIAN,0m,LICHENS,mean,0.005870968
OBRIAN,0m,NON VEGETATED,max,0.061000001
OBRIAN,0m,NON VEGETATED,mean,0.005645833
OBRIAN,0m,TREES,max,0.090999998
OBRIAN,0m,TREES,mean,0.064666665
OBRIAN,10m,BRYOPHYTES,max,0.035
OBRIAN,10m,BRYOPHYTES,mean,0.020428572
OBRIAN,10m,EVERGREEN SHRUBS,max,0.057999998
OBRIAN,10m,EVERGREEN SHRUBS,mean,0.016130435
OBRIAN,10m,FORBS,max,0.024
OBRIAN,10m,FORBS,mean,0.015666667
OBRIAN,10m,GRAMINOIDS,max,0.061000001
OBRIAN,10m,GRAMINOIDS,mean,0.02428125
OBRIAN,10m,LICHENS,max,0.048
OBRIAN,10m,LICHENS,mean,0.014778761
OBRIAN,10m,NON VEGETATED,max,0.059999999
OBRIAN,10m,NON VEGETATED,mean,0.016520661
OBRIAN,10m,TREES,max,0.061000001
OBRIAN,10m,TREES,mean,0.037
OBRIAN,20m,BRYOPHYTES,max,0.015
OBRIAN,20m,BRYOPHYTES,mean,0.008
OBRIAN,20m,EVERGREEN SHRUBS,max,0.023
OBRIAN,20m,EVERGREEN SHRUBS,mean,0.009079545
OBRIAN,20m,FORBS,max,0.034000002
OBRIAN,20m,FORBS,mean,0.00625
OBRIAN,20m,GRAMINOIDS,max,0.023
OBRIAN,20m,GRAMINOIDS,mean,0.008428571
OBRIAN,20m,LICHENS,max,0.02
OBRIAN,20m,LICHENS,mean,0.010285714
OBRIAN,20m,NON VEGETATED,max,0.02
OBRIAN,20m,NON VEGETATED,mean,0.002773632
OBRIAN,20m,TREES,max,0.034000002
OBRIAN,20m,TREES,mean,0.016833334
OBRIAN,30m,BRYOPHYTES,max,0.012
OBRIAN,30m,BRYOPHYTES,mean,0.004238095
OBRIAN,30m,DECIDUOUS SHRUBS,max,0.052999999
OBRIAN,30m,DECIDUOUS SHRUBS,mean,0.016388889
OBRIAN,30m,EVERGREEN SHRUBS,max,0.045000002
OBRIAN,30m,EVERGREEN SHRUBS,mean,0.012616162
OBRIAN,30m,FORBS,max,0.017000001
OBRIAN,30m,FORBS,mean,0.011333334
OBRIAN,30m,GRAMINOIDS,max,0.059
OBRIAN,30m,GRAMINOIDS,mean,0.031138889
OBRIAN,30m,LICHENS,max,0.056000002
OBRIAN,30m,LICHENS,mean,0.008424461
OBRIAN,30m,NON VEGETATED,max,0.035999998
OBRIAN,30m,NON VEGETATED,mean,0.003389313
OBRIAN,40m,BRYOPHYTES,max,0.014
OBRIAN,40m,BRYOPHYTES,mean,0.005588095
OBRIAN,40m,DECIDUOUS SHRUBS,max,0.068000004
OBRIAN,40m,DECIDUOUS SHRUBS,mean,0.021980105
OBRIAN,40m,EVERGREEN SHRUBS,max,0.059
OBRIAN,40m,EVERGREEN SHRUBS,mean,0.019883952
OBRIAN,40m,FORBS,max,0.021
OBRIAN,40m,FORBS,mean,0.014933156
OBRIAN,40m,GRAMINOIDS,max,0.097999997
OBRIAN,40m,GRAMINOIDS,mean,0.037350654
OBRIAN,40m,LICHENS,max,0.045000002
OBRIAN,40m,LICHENS,mean,0.01144568
OBRIAN,40m,NON VEGETATED,max,0.044
OBRIAN,40m,NON VEGETATED,mean,0.023555556
OBRIAN,40m,TREES,max,0.074000001
OBRIAN,40m,TREES,mean,0.050545455
OBRIAN,50m,BRYOPHYTES,max,0.035999998
OBRIAN,50m,BRYOPHYTES,mean,0.010272727
OBRIAN,50m,DECIDUOUS SHRUBS,max,0.067000002
OBRIAN,50m,DECIDUOUS SHRUBS,mean,0.047333333
OBRIAN,50m,EVERGREEN SHRUBS,max,0.055
OBRIAN,50m,EVERGREEN SHRUBS,mean,0.023192308
OBRIAN,50m,FORBS,max,0.037999999
OBRIAN,50m,FORBS,mean,0.014
OBRIAN,50m,GRAMINOIDS,max,0.083999999
