id,site_code,quadrat_num,PFT,biomass_observed,biomass_predicted,metric
1627,KINGSOLOMON,50m,GRAMINOIDS,2.88,0.019645927,lwr
1628,KINGSOLOMON,50m,GRAMINOIDS,2.88,0.02873092,upr
1629,KINGSOLOMON,50m,LICHENS,5.844,7.209708855,ci
1630,KINGSOLOMON,50m,LICHENS,5.844,5.808532059,fit
1631,KINGSOLOMON,50m,LICHENS,5.844,3.440317184,lwr
1632,KINGSOLOMON,50m,LICHENS,5.844,15.52900141,upr
1633,KINGSOLOMON,50m,TOTAL,410.716,131.0388818,ci
1634,KINGSOLOMON,50m,TOTAL,410.716,234.5377212,fit
1635,KINGSOLOMON,50m,TOTAL,410.716,174.8211037,lwr
1636,KINGSOLOMON,50m,TOTAL,410.716,306.6825892,upr
1637,KINGSOLOMON,70m,DECIDUOUS SHRUBS,73.024,51.31519552,ci
1638,KINGSOLOMON,70m,DECIDUOUS SHRUBS,73.024,81.94996685,fit
1639,KINGSOLOMON,70m,DECIDUOUS SHRUBS,73.024,57.27323415,lwr
1640,KINGSOLOMON,70m,DECIDUOUS SHRUBS,73.024,107.6519662,upr
1641,KINGSOLOMON,70m,EVERGREEN SHRUBS,107.408,50.45828047,ci
1642,KINGSOLOMON,70m,EVERGREEN SHRUBS,107.408,71.71636032,fit
1643,KINGSOLOMON,70m,EVERGREEN SHRUBS,107.408,41.50333231,lwr
1644,KINGSOLOMON,70m,EVERGREEN SHRUBS,107.408,97.813281,upr
1645,KINGSOLOMON,70m,FORBS,0,14.65546846,ci
1646,KINGSOLOMON,70m,FORBS,0,11.50284258,fit
1647,KINGSOLOMON,70m,FORBS,0,6.968688189,lwr
1648,KINGSOLOMON,70m,FORBS,0,19.29795789,upr
1649,KINGSOLOMON,70m,GRAMINOIDS,0.996,0,ci
1650,KINGSOLOMON,70m,GRAMINOIDS,0.996,0,fit
1651,KINGSOLOMON,70m,GRAMINOIDS,0.996,0,lwr
1652,KINGSOLOMON,70m,GRAMINOIDS,0.996,0,upr
1653,KINGSOLOMON,70m,LICHENS,130.684,115.8115672,ci
1654,KINGSOLOMON,70m,LICHENS,130.684,120.2238076,fit
1655,KINGSOLOMON,70m,LICHENS,130.684,76.28008043,lwr
1656,KINGSOLOMON,70m,LICHENS,130.684,189.4784143,upr
1657,KINGSOLOMON,70m,TOTAL,312.112,232.2405117,ci
1658,KINGSOLOMON,70m,TOTAL,312.112,285.3929773,fit
1659,KINGSOLOMON,70m,TOTAL,312.112,182.0253351,lwr
1660,KINGSOLOMON,70m,TOTAL,312.112,414.2416194,upr
1661,KINGSOLOMON,90m,DECIDUOUS SHRUBS,1030.92,80.18846802,ci
1662,KINGSOLOMON,90m,DECIDUOUS SHRUBS,1030.92,151.0258522,fit
1663,KINGSOLOMON,90m,DECIDUOUS SHRUBS,1030.92,111.2211999,lwr
1664,KINGSOLOMON,90m,DECIDUOUS SHRUBS,1030.92,195.5204113,upr
1665,KINGSOLOMON,90m,EVERGREEN SHRUBS,15.004,55.11249462,ci
1666,KINGSOLOMON,90m,EVERGREEN SHRUBS,15.004,107.0966814,fit
1667,KINGSOLOMON,90m,EVERGREEN SHRUBS,15.004,77.81594695,lwr
1668,KINGSOLOMON,90m,EVERGREEN SHRUBS,15.004,134.3050509,upr
1669,KINGSOLOMON,90m,FORBS,0,1.319023371,ci
1670,KINGSOLOMON,90m,FORBS,0,0.310856134,fit
1671,KINGSOLOMON,90m,FORBS,0,0.926952779,lwr
1672,KINGSOLOMON,90m,FORBS,0,2.783254683,upr
1673,KINGSOLOMON,90m,GRAMINOIDS,0,7.096076522,ci
1674,KINGSOLOMON,90m,GRAMINOIDS,0,8.132777512,fit
1675,KINGSOLOMON,90m,GRAMINOIDS,0,6.618686318,lwr
1676,KINGSOLOMON,90m,GRAMINOIDS,0,16.93030785,upr
1677,KINGSOLOMON,90m,LICHENS,4.38,22.65271687,ci
1678,KINGSOLOMON,90m,LICHENS,4.38,26.66459338,fit
1679,KINGSOLOMON,90m,LICHENS,4.38,14.89400385,lwr
1680,KINGSOLOMON,90m,LICHENS,4.38,32.71160515,upr
1681,KINGSOLOMON,90m,TOTAL,1050.304,166.3687794,ci
1682,KINGSOLOMON,90m,TOTAL,1050.304,293.2307606,fit
1683,KINGSOLOMON,90m,TOTAL,1050.304,211.4767898,lwr
1684,KINGSOLOMON,90m,TOTAL,1050.304,382.2506299,upr
1685,LOWERQUARRY,10m,DECIDUOUS SHRUBS,35.896,0.777382376,ci
1686,LOWERQUARRY,10m,DECIDUOUS SHRUBS,35.896,1.956372922,fit
1687,LOWERQUARRY,10m,DECIDUOUS SHRUBS,35.896,1.736709436,lwr
1688,LOWERQUARRY,10m,DECIDUOUS SHRUBS,35.896,1.266738005,upr
1689,LOWERQUARRY,10m,EVERGREEN SHRUBS,58.136,16.02856807,ci
1690,LOWERQUARRY,10m,EVERGREEN SHRUBS,58.136,40.78238913,fit
1691,LOWERQUARRY,10m,EVERGREEN SHRUBS,58.136,34.13216244,lwr
1692,LOWERQUARRY,10m,EVERGREEN SHRUBS,58.136,55.49788401,upr
1693,LOWERQUARRY,10m,FORBS,0,0,ci
1694,LOWERQUARRY,10m,FORBS,0,0,fit
1695,LOWERQUARRY,10m,FORBS,0,0,lwr
1696,LOWERQUARRY,10m,FORBS,0,0,upr
1697,LOWERQUARRY,10m,GRAMINOIDS,33.796,20.8042086,ci
1698,LOWERQUARRY,10m,GRAMINOIDS,33.796,49.4385182,fit
1699,LOWERQUARRY,10m,GRAMINOIDS,33.796,40.93100835,lwr
1700,LOWERQUARRY,10m,GRAMINOIDS,33.796,61.76939896,upr
1701,LOWERQUARRY,10m,LICHENS,126.104,4.873325876,ci
1702,LOWERQUARRY,10m,LICHENS,126.104,10.00240194,fit
1703,LOWERQUARRY,10m,LICHENS,126.104,6.302398371,lwr
1704,LOWERQUARRY,10m,LICHENS,126.104,7.625672478,upr
1705,LOWERQUARRY,10m,TOTAL,245.744,42.48348492,ci
1706,LOWERQUARRY,10m,TOTAL,245.744,102.1796822,fit
1707,LOWERQUARRY,10m,TOTAL,245.744,83.10227861,lwr
1708,LOWERQUARRY,10m,TOTAL,245.744,126.1596935,upr
1709,LOWERQUARRY,30m,DECIDUOUS SHRUBS,38.832,1.412630382,ci
1710,LOWERQUARRY,30m,DECIDUOUS SHRUBS,38.832,3.393509667,fit
1711,LOWERQUARRY,30m,DECIDUOUS SHRUBS,38.832,3.459703016,lwr
1712,LOWERQUARRY,30m,DECIDUOUS SHRUBS,38.832,4.112115186,upr
1713,LOWERQUARRY,30m,EVERGREEN SHRUBS,22.516,10.01657587,ci
1714,LOWERQUARRY,30m,EVERGREEN SHRUBS,22.516,31.16127811,fit
1715,LOWERQUARRY,30m,EVERGREEN SHRUBS,22.516,23.8636023,lwr
1716,LOWERQUARRY,30m,EVERGREEN SHRUBS,22.516,36.95629108,upr
1717,LOWERQUARRY,30m,FORBS,0.564,0.666350786,ci
1718,LOWERQUARRY,30m,FORBS,0.564,0.873038195,fit
1719,LOWERQUARRY,30m,FORBS,0.564,0.970240321,lwr
1720,LOWERQUARRY,30m,FORBS,0.564,1.671520075,upr
1721,LOWERQUARRY,30m,GRAMINOIDS,13.844,10.65808069,ci
1722,LOWERQUARRY,30m,GRAMINOIDS,13.844,22.28765765,fit
1723,LOWERQUARRY,30m,GRAMINOIDS,13.844,18.49332005,lwr
1724,LOWERQUARRY,30m,GRAMINOIDS,13.844,30.45246073,upr
1725,LOWERQUARRY,30m,LICHENS,10.036,12.16822488,ci
1726,LOWERQUARRY,30m,LICHENS,10.036,19.20967123,fit
1727,LOWERQUARRY,30m,LICHENS,10.036,12.57314977,lwr
1728,LOWERQUARRY,30m,LICHENS,10.036,21.52565765,upr
1729,LOWERQUARRY,30m,TOTAL,85.792,34.92186261,ci
1730,LOWERQUARRY,30m,TOTAL,85.792,76.92515485,fit
1731,LOWERQUARRY,30m,TOTAL,85.792,59.36001546,lwr
1732,LOWERQUARRY,30m,TOTAL,85.792,94.71804472,upr
1733,LOWERQUARRY,50m,DECIDUOUS SHRUBS,11.768,0,ci
1734,LOWERQUARRY,50m,DECIDUOUS SHRUBS,11.768,0,fit
1735,LOWERQUARRY,50m,DECIDUOUS SHRUBS,11.768,0,lwr
1736,LOWERQUARRY,50m,DECIDUOUS SHRUBS,11.768,0,upr
1737,LOWERQUARRY,50m,EVERGREEN SHRUBS,85.556,13.0989702,ci
1738,LOWERQUARRY,50m,EVERGREEN SHRUBS,85.556,38.88499392,fit
1739,LOWERQUARRY,50m,EVERGREEN SHRUBS,85.556,30.94328258,lwr
1740,LOWERQUARRY,50m,EVERGREEN SHRUBS,85.556,45.37605985,upr
1741,LOWERQUARRY,50m,FORBS,6.592,0.029739812,ci
1742,LOWERQUARRY,50m,FORBS,6.592,0,fit
1743,LOWERQUARRY,50m,FORBS,6.592,0,lwr
1744,LOWERQUARRY,50m,FORBS,6.592,0,upr
1745,LOWERQUARRY,50m,GRAMINOIDS,65.828,15.96041465,ci
1746,LOWERQUARRY,50m,GRAMINOIDS,65.828,37.77685874,fit
1747,LOWERQUARRY,50m,GRAMINOIDS,65.828,32.11419766,lwr
1748,LOWERQUARRY,50m,GRAMINOIDS,65.828,47.82454463,upr
1749,LOWERQUARRY,50m,LICHENS,20.316,3.568683974,ci
1750,LOWERQUARRY,50m,LICHENS,20.316,6.474970493,fit
1751,LOWERQUARRY,50m,LICHENS,20.316,4.666602824,lwr
1752,LOWERQUARRY,50m,LICHENS,20.316,7.409035601,upr
1753,LOWERQUARRY,50m,TOTAL,190.06,32.65780864,ci
1754,LOWERQUARRY,50m,TOTAL,190.06,83.13682315,fit
1755,LOWERQUARRY,50m,TOTAL,190.06,67.72408307,lwr
1756,LOWERQUARRY,50m,TOTAL,190.06,100.6096401,upr
1757,LOWERQUARRY,70m,DECIDUOUS SHRUBS,118.96,18.64470133,ci
1758,LOWERQUARRY,70m,DECIDUOUS SHRUBS,118.96,42.4138204,fit
1759,LOWERQUARRY,70m,DECIDUOUS SHRUBS,118.96,27.99199114,lwr
1760,LOWERQUARRY,70m,DECIDUOUS SHRUBS,118.96,49.5171949,upr
1761,LOWERQUARRY,70m,EVERGREEN SHRUBS,50.424,9.484178901,ci
1762,LOWERQUARRY,70m,EVERGREEN SHRUBS,50.424,22.93951312,fit
1763,LOWERQUARRY,70m,EVERGREEN SHRUBS,50.424,19.34140229,lwr
1764,LOWERQUARRY,70m,EVERGREEN SHRUBS,50.424,29.74023147,upr
1765,LOWERQUARRY,70m,FORBS,4.16,31.37494244,ci
1766,LOWERQUARRY,70m,FORBS,4.16,36.64409765,fit
1767,LOWERQUARRY,70m,FORBS,4.16,21.77416399,lwr
1768,LOWERQUARRY,70m,FORBS,4.16,50.72267461,upr
1769,LOWERQUARRY,70m,GRAMINOIDS,31.484,23.24333962,ci
1770,LOWERQUARRY,70m,GRAMINOIDS,31.484,44.99473646,fit
1771,LOWERQUARRY,70m,GRAMINOIDS,31.484,36.80260273,lwr
1772,LOWERQUARRY,70m,GRAMINOIDS,31.484,57.9757031,upr
1773,LOWERQUARRY,70m,TOTAL,205.028,124.567017,ci
1774,LOWERQUARRY,70m,TOTAL,205.028,209.4243948,fit
1775,LOWERQUARRY,70m,TOTAL,205.028,151.5053737,lwr
1776,LOWERQUARRY,70m,TOTAL,205.028,277.2257589,upr
1777,LOWERQUARRY,90m,DECIDUOUS SHRUBS,28.188,9.92630741,ci
1778,LOWERQUARRY,90m,DECIDUOUS SHRUBS,28.188,25.61708869,fit
1779,LOWERQUARRY,90m,DECIDUOUS SHRUBS,28.188,21.49426582,lwr
1780,LOWERQUARRY,90m,DECIDUOUS SHRUBS,28.188,31.96382423,upr
1781,LOWERQUARRY,90m,EVERGREEN SHRUBS,134.736,17.13414637,ci
1782,LOWERQUARRY,90m,EVERGREEN SHRUBS,134.736,53.33825465,fit
1783,LOWERQUARRY,90m,EVERGREEN SHRUBS,134.736,40.90354336,lwr
1784,LOWERQUARRY,90m,EVERGREEN SHRUBS,134.736,62.25081864,upr
1785,LOWERQUARRY,90m,FORBS,0.152,7.747701982,ci
1786,LOWERQUARRY,90m,FORBS,0.152,16.07226002,fit
1787,LOWERQUARRY,90m,FORBS,0.152,9.597502869,lwr
1788,LOWERQUARRY,90m,FORBS,0.152,20.66658078,upr
1789,LOWERQUARRY,90m,GRAMINOIDS,42.92,32.1383612,ci
1790,LOWERQUARRY,90m,GRAMINOIDS,42.92,65.57176986,fit
1791,LOWERQUARRY,90m,GRAMINOIDS,42.92,54.37737381,lwr
1792,LOWERQUARRY,90m,GRAMINOIDS,42.92,85.61196007,upr
1793,LOWERQUARRY,90m,LICHENS,26.08,57.93761832,ci
1794,LOWERQUARRY,90m,LICHENS,26.08,77.88712601,fit
1795,LOWERQUARRY,90m,LICHENS,26.08,60.86451187,lwr
1796,LOWERQUARRY,90m,LICHENS,26.08,111.9579215,upr
1797,LOWERQUARRY,90m,TOTAL,232.076,124.8841353,ci
1798,LOWERQUARRY,90m,TOTAL,232.076,238.4864992,fit
1799,LOWERQUARRY,90m,TOTAL,232.076,187.2371977,lwr
1800,LOWERQUARRY,90m,TOTAL,232.076,312.4511052,upr
1801,MATSONCREEK,10m,FORBS,0,0,ci
1802,MATSONCREEK,10m,FORBS,0,0,fit
1803,MATSONCREEK,10m,FORBS,0,0,lwr
1804,MATSONCREEK,10m,FORBS,0,0,upr
1805,MATSONCREEK,10m,GRAMINOIDS,42.6,97.77573024,ci
1806,MATSONCREEK,10m,GRAMINOIDS,42.6,86.7076286,fit
1807,MATSONCREEK,10m,GRAMINOIDS,42.6,46.65848712,lwr
1808,MATSONCREEK,10m,GRAMINOIDS,42.6,145.3131757,upr
1809,MATSONCREEK,10m,LICHENS,4.04,0,ci
1810,MATSONCREEK,10m,LICHENS,4.04,0,fit
1811,MATSONCREEK,10m,LICHENS,4.04,0,lwr
1812,MATSONCREEK,10m,LICHENS,4.04,0,upr
1813,MATSONCREEK,10m,TOTAL,143.48,114.25977,ci
1814,MATSONCREEK,10m,TOTAL,143.48,119.1454521,fit
1815,MATSONCREEK,10m,TOTAL,143.48,68.94362768,lwr
1816,MATSONCREEK,10m,TOTAL,143.48,181.9406366,upr
1817,MATSONCREEK,30m,FORBS,0,0,ci
1818,MATSONCREEK,30m,FORBS,0,0,fit
1819,MATSONCREEK,30m,FORBS,0,0,lwr
1820,MATSONCREEK,30m,FORBS,0,0,upr
1821,MATSONCREEK,30m,GRAMINOIDS,17.8,25.3934602,ci
1822,MATSONCREEK,30m,GRAMINOIDS,17.8,23.62220765,fit
1823,MATSONCREEK,30m,GRAMINOIDS,17.8,13.05009555,lwr
1824,MATSONCREEK,30m,GRAMINOIDS,17.8,38.07871305,upr
1825,MATSONCREEK,30m,LICHENS,58.36,0,ci
1826,MATSONCREEK,30m,LICHENS,58.36,0,fit
1827,MATSONCREEK,30m,LICHENS,58.36,0,lwr
1828,MATSONCREEK,30m,LICHENS,58.36,0,upr
1829,MATSONCREEK,30m,TOTAL,207.72,34.8820431,ci
1830,MATSONCREEK,30m,TOTAL,207.72,40.57967083,fit
1831,MATSONCREEK,30m,TOTAL,207.72,25.55959011,lwr
1832,MATSONCREEK,30m,TOTAL,207.72,59.72528121,upr
1833,MATSONCREEK,50m,FORBS,0,0,ci
1834,MATSONCREEK,50m,FORBS,0,0,fit
1835,MATSONCREEK,50m,FORBS,0,0,lwr
1836,MATSONCREEK,50m,FORBS,0,0,upr
1837,MATSONCREEK,50m,GRAMINOIDS,62.8,104.3953352,ci
1838,MATSONCREEK,50m,GRAMINOIDS,62.8,107.9024743,fit
1839,MATSONCREEK,50m,GRAMINOIDS,62.8,64.12733126,lwr
1840,MATSONCREEK,50m,GRAMINOIDS,62.8,160.5946777,upr
1841,MATSONCREEK,50m,LICHENS,13.72,0,ci
1842,MATSONCREEK,50m,LICHENS,13.72,0,fit
1843,MATSONCREEK,50m,LICHENS,13.72,0,lwr
1844,MATSONCREEK,50m,LICHENS,13.72,0,upr
1845,MATSONCREEK,50m,TOTAL,217.36,291.9366572,ci
1846,MATSONCREEK,50m,TOTAL,217.36,467.2853841,fit
1847,MATSONCREEK,50m,TOTAL,217.36,334.1294052,lwr
1848,MATSONCREEK,50m,TOTAL,217.36,625.3500764,upr
1849,MATSONCREEK,70m,FORBS,0,0,ci
1850,MATSONCREEK,70m,FORBS,0,0,fit
1851,MATSONCREEK,70m,FORBS,0,0,lwr
1852,MATSONCREEK,70m,FORBS,0,0,upr
1853,MATSONCREEK,70m,GRAMINOIDS,13.64,39.37706741,ci
1854,MATSONCREEK,70m,GRAMINOIDS,13.64,35.67515876,fit
1855,MATSONCREEK,70m,GRAMINOIDS,13.64,19.38316544,lwr
1856,MATSONCREEK,70m,GRAMINOIDS,13.64,58.90497367,upr
1857,MATSONCREEK,70m,LICHENS,15.56,0,ci
1858,MATSONCREEK,70m,LICHENS,15.56,0,fit
1859,MATSONCREEK,70m,LICHENS,15.56,0,lwr
1860,MATSONCREEK,70m,LICHENS,15.56,0,upr
1861,MATSONCREEK,70m,TOTAL,89.92,46.6398915,ci
1862,MATSONCREEK,70m,TOTAL,89.92,45.12183732,fit
1863,MATSONCREEK,70m,TOTAL,89.92,24.89344224,lwr
1864,MATSONCREEK,70m,TOTAL,89.92,70.97458564,upr
1865,MATSONCREEK,90m,FORBS,0.48,0,ci
1866,MATSONCREEK,90m,FORBS,0.48,0,fit
1867,MATSONCREEK,90m,FORBS,0.48,0,lwr
1868,MATSONCREEK,90m,FORBS,0.48,0,upr
1869,MATSONCREEK,90m,GRAMINOIDS,16.36,56.35607347,ci
1870,MATSONCREEK,90m,GRAMINOIDS,16.36,51.91047046,fit
1871,MATSONCREEK,90m,GRAMINOIDS,16.36,27.63282881,lwr
1872,MATSONCREEK,90m,GRAMINOIDS,16.36,79.53886038,upr
1873,MATSONCREEK,90m,LICHENS,14.8,0.086459149,ci
1874,MATSONCREEK,90m,LICHENS,14.8,0.222141892,fit
1875,MATSONCREEK,90m,LICHENS,14.8,0.181015477,lwr
1876,MATSONCREEK,90m,LICHENS,14.8,0.267474622,upr
1877,MATSONCREEK,90m,TOTAL,93.24,64.31103635,ci
1878,MATSONCREEK,90m,TOTAL,93.24,66.64321744,fit
1879,MATSONCREEK,90m,TOTAL,93.24,38.57556359,lwr
1880,MATSONCREEK,90m,TOTAL,93.24,97.88875201,upr
1881,MOLLYCREEK,10m,FORBS,0,0,ci
1882,MOLLYCREEK,10m,FORBS,0,0,fit
1883,MOLLYCREEK,10m,FORBS,0,0,lwr
1884,MOLLYCREEK,10m,FORBS,0,0,upr
1885,MOLLYCREEK,10m,GRAMINOIDS,12.68,6.085029066,ci
1886,MOLLYCREEK,10m,GRAMINOIDS,12.68,8.187267482,fit
1887,MOLLYCREEK,10m,GRAMINOIDS,12.68,3.47151614,lwr
1888,MOLLYCREEK,10m,GRAMINOIDS,12.68,12.53976846,upr
1889,MOLLYCREEK,10m,LICHENS,10.28,0,ci
1890,MOLLYCREEK,10m,LICHENS,10.28,0,fit
1891,MOLLYCREEK,10m,LICHENS,10.28,0,lwr
1892,MOLLYCREEK,10m,LICHENS,10.28,0,upr
1893,MOLLYCREEK,10m,TOTAL,960.04,594.1298585,ci
1894,MOLLYCREEK,10m,TOTAL,960.04,986.5335207,fit
1895,MOLLYCREEK,10m,TOTAL,960.04,707.9222975,lwr
1896,MOLLYCREEK,10m,TOTAL,960.04,1305.885301,upr
1897,MOLLYCREEK,30m,FORBS,0,0,ci
1898,MOLLYCREEK,30m,FORBS,0,0,fit
1899,MOLLYCREEK,30m,FORBS,0,0,lwr
1900,MOLLYCREEK,30m,FORBS,0,0,upr
1901,MOLLYCREEK,30m,GRAMINOIDS,3.92,5.523487111,ci
1902,MOLLYCREEK,30m,GRAMINOIDS,3.92,5.007527118,fit
1903,MOLLYCREEK,30m,GRAMINOIDS,3.92,2.689815137,lwr
1904,MOLLYCREEK,30m,GRAMINOIDS,3.92,7.988018085,upr
1905,MOLLYCREEK,30m,LICHENS,95.44,12.07605039,ci
1906,MOLLYCREEK,30m,LICHENS,95.44,26.6777515,fit
1907,MOLLYCREEK,30m,LICHENS,95.44,21.76677163,lwr
1908,MOLLYCREEK,30m,LICHENS,95.44,32.81448778,upr
1909,MOLLYCREEK,30m,TOTAL,189.56,20.32788988,ci
1910,MOLLYCREEK,30m,TOTAL,189.56,36.29354407,fit
1911,MOLLYCREEK,30m,TOTAL,189.56,27.14296107,lwr
1912,MOLLYCREEK,30m,TOTAL,189.56,47.62925734,upr
1913,MOLLYCREEK,50m,FORBS,0,0,ci
1914,MOLLYCREEK,50m,FORBS,0,0,fit
1915,MOLLYCREEK,50m,FORBS,0,0,lwr
1916,MOLLYCREEK,50m,FORBS,0,0,upr
1917,MOLLYCREEK,50m,GRAMINOIDS,3,6.198929815,ci
1918,MOLLYCREEK,50m,GRAMINOIDS,3,5.205177214,fit
1919,MOLLYCREEK,50m,GRAMINOIDS,3,2.249005202,lwr
1920,MOLLYCREEK,50m,GRAMINOIDS,3,9.924696304,upr
1921,MOLLYCREEK,50m,LICHENS,72.48,7.128707353,ci
1922,MOLLYCREEK,50m,LICHENS,72.48,17.06098201,fit
1923,MOLLYCREEK,50m,LICHENS,72.48,13.68385433,lwr
1924,MOLLYCREEK,50m,LICHENS,72.48,20.30976135,upr
1925,MOLLYCREEK,50m,TOTAL,374.96,83.03882537,ci
1926,MOLLYCREEK,50m,TOTAL,374.96,135.3688386,fit
1927,MOLLYCREEK,50m,TOTAL,374.96,96.94990914,lwr
1928,MOLLYCREEK,50m,TOTAL,374.96,181.2344756,upr
1929,MOLLYCREEK,70m,FORBS,0,0,ci
1930,MOLLYCREEK,70m,FORBS,0,0,fit
1931,MOLLYCREEK,70m,FORBS,0,0,lwr
1932,MOLLYCREEK,70m,FORBS,0,0,upr
1933,MOLLYCREEK,70m,GRAMINOIDS,6.52,13.0136759,ci
1934,MOLLYCREEK,70m,GRAMINOIDS,6.52,15.73180403,fit
1935,MOLLYCREEK,70m,GRAMINOIDS,6.52,10.08903706,lwr
1936,MOLLYCREEK,70m,GRAMINOIDS,6.52,22.86328303,upr
1937,MOLLYCREEK,70m,LICHENS,9.36,11.83903808,ci
1938,MOLLYCREEK,70m,LICHENS,9.36,29.145704,fit
1939,MOLLYCREEK,70m,LICHENS,9.36,17.59568077,lwr
1940,MOLLYCREEK,70m,LICHENS,9.36,30.38662169,upr
1941,MOLLYCREEK,70m,TOTAL,687,281.8234546,ci
1942,MOLLYCREEK,70m,TOTAL,687,465.8972045,fit
1943,MOLLYCREEK,70m,TOTAL,687,335.9977067,lwr
1944,MOLLYCREEK,70m,TOTAL,687,617.6557365,upr
1945,MOLLYCREEK,90m,FORBS,0,0,ci
1946,MOLLYCREEK,90m,FORBS,0,0,fit
1947,MOLLYCREEK,90m,FORBS,0,0,lwr
1948,MOLLYCREEK,90m,FORBS,0,0,upr
1949,MOLLYCREEK,90m,GRAMINOIDS,6.16,5.865004271,ci
1950,MOLLYCREEK,90m,GRAMINOIDS,6.16,6.981891312,fit
1951,MOLLYCREEK,90m,GRAMINOIDS,6.16,5.182266667,lwr
1952,MOLLYCREEK,90m,GRAMINOIDS,6.16,9.65168456,upr
1953,MOLLYCREEK,90m,LICHENS,0,0,ci
1954,MOLLYCREEK,90m,LICHENS,0,0,fit
1955,MOLLYCREEK,90m,LICHENS,0,0.409244269,lwr
1956,MOLLYCREEK,90m,LICHENS,0,0,upr
1957,MOLLYCREEK,90m,TOTAL,513.08,262.616748,ci
1958,MOLLYCREEK,90m,TOTAL,513.08,422.7551766,fit
1959,MOLLYCREEK,90m,TOTAL,513.08,304.1471002,lwr
1960,MOLLYCREEK,90m,TOTAL,513.08,565.0211307,upr
1961,MOSQUITOCREEK,10m,DECIDUOUS SHRUBS,0,0.778435069,ci
1962,MOSQUITOCREEK,10m,DECIDUOUS SHRUBS,0,1.183486909,fit
1963,MOSQUITOCREEK,10m,DECIDUOUS SHRUBS,0,0.878171297,lwr
1964,MOSQUITOCREEK,10m,DECIDUOUS SHRUBS,0,1.538721507,upr
1965,MOSQUITOCREEK,10m,EVERGREEN SHRUBS,56.92,32.46295675,ci
1966,MOSQUITOCREEK,10m,EVERGREEN SHRUBS,56.92,44.52051501,fit
1967,MOSQUITOCREEK,10m,EVERGREEN SHRUBS,56.92,29.52640449,lwr
1968,MOSQUITOCREEK,10m,EVERGREEN SHRUBS,56.92,61.16537714,upr
1969,MOSQUITOCREEK,10m,FORBS,1.6,0.081560418,ci
1970,MOSQUITOCREEK,10m,FORBS,1.6,0.125327975,fit
1971,MOSQUITOCREEK,10m,FORBS,1.6,0.087865114,lwr
1972,MOSQUITOCREEK,10m,FORBS,1.6,0.169425532,upr
1973,MOSQUITOCREEK,10m,GRAMINOIDS,2.2,3.188619561,ci
1974,MOSQUITOCREEK,10m,GRAMINOIDS,2.2,3.667448581,fit
1975,MOSQUITOCREEK,10m,GRAMINOIDS,2.2,3.101328451,lwr
1976,MOSQUITOCREEK,10m,GRAMINOIDS,2.2,5.834680792,upr
1977,MOSQUITOCREEK,10m,LICHENS,19.44,18.70859217,ci
1978,MOSQUITOCREEK,10m,LICHENS,19.44,9.723340642,fit
1979,MOSQUITOCREEK,10m,LICHENS,19.44,3.226736317,lwr
1980,MOSQUITOCREEK,10m,LICHENS,19.44,23.68841549,upr
1981,MOSQUITOCREEK,10m,TOTAL,80.16,55.22016397,ci
1982,MOSQUITOCREEK,10m,TOTAL,80.16,59.22011912,fit
1983,MOSQUITOCREEK,10m,TOTAL,80.16,36.82050566,lwr
1984,MOSQUITOCREEK,10m,TOTAL,80.16,92.39662046,upr
1985,MOSQUITOCREEK,30m,DECIDUOUS SHRUBS,794.16,178.0853395,ci
1986,MOSQUITOCREEK,30m,DECIDUOUS SHRUBS,794.16,289.6972253,fit
1987,MOSQUITOCREEK,30m,DECIDUOUS SHRUBS,794.16,206.2057527,lwr
1988,MOSQUITOCREEK,30m,DECIDUOUS SHRUBS,794.16,388.0825402,upr
1989,MOSQUITOCREEK,30m,EVERGREEN SHRUBS,86,14.05310734,ci
1990,MOSQUITOCREEK,30m,EVERGREEN SHRUBS,86,21.20431679,fit
1991,MOSQUITOCREEK,30m,EVERGREEN SHRUBS,86,16.09501287,lwr
1992,MOSQUITOCREEK,30m,EVERGREEN SHRUBS,86,29.08463445,upr
1993,MOSQUITOCREEK,30m,FORBS,0,2.506311506,ci
1994,MOSQUITOCREEK,30m,FORBS,0,3.82911697,fit
1995,MOSQUITOCREEK,30m,FORBS,0,1.732661076,lwr
1996,MOSQUITOCREEK,30m,FORBS,0,4.071387589,upr
1997,MOSQUITOCREEK,30m,GRAMINOIDS,0,0.72499086,ci
1998,MOSQUITOCREEK,30m,GRAMINOIDS,0,0.698288575,fit
1999,MOSQUITOCREEK,30m,GRAMINOIDS,0,1.141618766,lwr
2000,MOSQUITOCREEK,30m,GRAMINOIDS,0,1.691302657,upr
2001,MOSQUITOCREEK,30m,LICHENS,7.04,3.003062129,ci
2002,MOSQUITOCREEK,30m,LICHENS,7.04,2.726371437,fit
2003,MOSQUITOCREEK,30m,LICHENS,7.04,1.188845282,lwr
2004,MOSQUITOCREEK,30m,LICHENS,7.04,3.423017561,upr
2005,MOSQUITOCREEK,30m,TOTAL,887.2,198.3728113,ci
2006,MOSQUITOCREEK,30m,TOTAL,887.2,318.1553191,fit
2007,MOSQUITOCREEK,30m,TOTAL,887.2,226.3638906,lwr
2008,MOSQUITOCREEK,30m,TOTAL,887.2,426.3528825,upr
2009,MOSQUITOCREEK,50m,FORBS,0,3.244236374,ci
2010,MOSQUITOCREEK,50m,FORBS,0,2.156567074,fit
2011,MOSQUITOCREEK,50m,FORBS,0,1.007253157,lwr
