site_code,quadrat_num,metric,PFT,weight
FIRTH,80m,lwr,GRAMINOIDS,0.907346662
FIRTH,80m,lwr,NON VEGETATED,0.41577823
FIRTH,80m,lwr,TREES,0.748095915
FIRTH,70m,lwr,DECIDUOUS SHRUBS,0.014405826
FIRTH,70m,lwr,EVERGREEN SHRUBS,0.223962871
FIRTH,70m,lwr,FORBS,0.004427319
FIRTH,70m,lwr,GRAMINOIDS,0.693923875
FIRTH,70m,lwr,NON VEGETATED,0.094105573
FIRTH,60m,lwr,DECIDUOUS SHRUBS,11.08498163
FIRTH,60m,lwr,EVERGREEN SHRUBS,1.878693301
FIRTH,60m,lwr,FORBS,0.059087307
FIRTH,60m,lwr,GRAMINOIDS,3.61635297
FIRTH,60m,lwr,NON VEGETATED,0.452511538
FIRTH,50m,lwr,DECIDUOUS SHRUBS,11.59500438
FIRTH,50m,lwr,EVERGREEN SHRUBS,20.30693631
FIRTH,50m,lwr,FORBS,0
FIRTH,50m,lwr,GRAMINOIDS,7.949629674
FIRTH,50m,lwr,NON VEGETATED,0
FIRTH,50m,lwr,TREES,0
FIRTH,40m,lwr,DECIDUOUS SHRUBS,0.012175127
FIRTH,40m,lwr,EVERGREEN SHRUBS,0.311016147
FIRTH,40m,lwr,GRAMINOIDS,4.444541506
FIRTH,40m,lwr,NON VEGETATED,0.412517089
FIRTH,30m,lwr,DECIDUOUS SHRUBS,256.9269802
FIRTH,30m,lwr,EVERGREEN SHRUBS,0.592907131
FIRTH,30m,lwr,FORBS,3.330736332
FIRTH,30m,lwr,GRAMINOIDS,3.842881564
FIRTH,30m,lwr,TREES,0.407296672
FIRTH,20m,lwr,DECIDUOUS SHRUBS,5.443755959
FIRTH,20m,lwr,EVERGREEN SHRUBS,0.850001466
FIRTH,20m,lwr,GRAMINOIDS,13.94251915
FIRTH,20m,lwr,NON VEGETATED,0.275969546
FIRTH,20m,lwr,TREES,0.239118345
FIRTH,0m,lwr,DECIDUOUS SHRUBS,0.290498827
FIRTH,0m,lwr,EVERGREEN SHRUBS,2.423487385
FIRTH,0m,lwr,FORBS,0.066169724
FIRTH,0m,lwr,GRAMINOIDS,11.05120548
FIRTH,0m,lwr,NON VEGETATED,0.067965885
FIRTH,10m,lwr,EVERGREEN SHRUBS,0.033204895
FIRTH,10m,lwr,GRAMINOIDS,3.463674097
FIRTH,10m,lwr,NON VEGETATED,0.19775358
FIRTH,90m,upr,DECIDUOUS SHRUBS,0.374001838
FIRTH,90m,upr,EVERGREEN SHRUBS,13.54754762
FIRTH,90m,upr,FORBS,0.065079615
FIRTH,90m,upr,GRAMINOIDS,2.407996636
FIRTH,90m,upr,NON VEGETATED,0.32222701
FIRTH,90m,upr,TREES,0
FIRTH,80m,upr,DECIDUOUS SHRUBS,23.51808536
FIRTH,80m,upr,EVERGREEN SHRUBS,17.93409725
FIRTH,80m,upr,FORBS,0.034328675
FIRTH,80m,upr,GRAMINOIDS,1.543218849
FIRTH,80m,upr,NON VEGETATED,0.752012279
FIRTH,80m,upr,TREES,0.835023269
FIRTH,70m,upr,DECIDUOUS SHRUBS,0.02515407
FIRTH,70m,upr,EVERGREEN SHRUBS,0.459509557
FIRTH,70m,upr,GRAMINOIDS,1.023066544
FIRTH,70m,upr,NON VEGETATED,0.13792247
FIRTH,60m,upr,DECIDUOUS SHRUBS,19.61220837
FIRTH,60m,upr,EVERGREEN SHRUBS,3.639264604
FIRTH,60m,upr,FORBS,0.115229042
FIRTH,60m,upr,GRAMINOIDS,5.582956374
FIRTH,60m,upr,NON VEGETATED,0.938657445
FIRTH,50m,upr,DECIDUOUS SHRUBS,20.2761007
FIRTH,50m,upr,EVERGREEN SHRUBS,38.81883545
FIRTH,50m,upr,FORBS,0
FIRTH,50m,upr,GRAMINOIDS,13.6473333
FIRTH,50m,upr,TREES,0.067996338
FIRTH,40m,upr,DECIDUOUS SHRUBS,0.011243489
FIRTH,40m,upr,EVERGREEN SHRUBS,0.591208364
FIRTH,40m,upr,FORBS,0.035027874
FIRTH,40m,upr,GRAMINOIDS,6.423003527
FIRTH,40m,upr,NON VEGETATED,0.658587431
FIRTH,30m,upr,DECIDUOUS SHRUBS,457.4047673
FIRTH,30m,upr,EVERGREEN SHRUBS,0.796041578
FIRTH,30m,upr,FORBS,11.68101704
FIRTH,30m,upr,GRAMINOIDS,6.630361609
FIRTH,30m,upr,TREES,0.328182131
FIRTH,20m,upr,DECIDUOUS SHRUBS,8.629791833
FIRTH,20m,upr,EVERGREEN SHRUBS,1.492821857
FIRTH,20m,upr,FORBS,0.061036086
FIRTH,20m,upr,GRAMINOIDS,21.67575672
FIRTH,20m,upr,NON VEGETATED,0.346941957
FIRTH,20m,upr,TREES,0.403753392
FIRTH,0m,upr,DECIDUOUS SHRUBS,0.405612385
FIRTH,0m,upr,EVERGREEN SHRUBS,4.685450943
FIRTH,0m,upr,FORBS,0.225196123
FIRTH,0m,upr,GRAMINOIDS,16.21701088
FIRTH,0m,upr,NON VEGETATED,0.10715373
FIRTH,10m,upr,DECIDUOUS SHRUBS,0
FIRTH,10m,upr,EVERGREEN SHRUBS,0.049792601
FIRTH,10m,upr,GRAMINOIDS,5.008151581
FIRTH,10m,upr,NON VEGETATED,0.345871158
FRYINGPAN,90m,ci,BRYOPHYTES,2.183344003
FRYINGPAN,90m,ci,DECIDUOUS SHRUBS,43.32742921
FRYINGPAN,90m,ci,EVERGREEN SHRUBS,11.4261589
FRYINGPAN,90m,ci,GRAMINOIDS,5.368641907
FRYINGPAN,90m,ci,LICHENS,13.99934082
FRYINGPAN,80m,ci,BRYOPHYTES,1.06381403
FRYINGPAN,80m,ci,DECIDUOUS SHRUBS,18.4211673
FRYINGPAN,80m,ci,EVERGREEN SHRUBS,11.40450115
FRYINGPAN,80m,ci,GRAMINOIDS,5.887007339
FRYINGPAN,80m,ci,LICHENS,3.765284598
FRYINGPAN,80m,ci,NON VEGETATED,0.294692098
FRYINGPAN,70m,ci,BRYOPHYTES,1.577838167
FRYINGPAN,70m,ci,DECIDUOUS SHRUBS,12.53232902
FRYINGPAN,70m,ci,EVERGREEN SHRUBS,5.922700068
FRYINGPAN,70m,ci,GRAMINOIDS,1.892344571
FRYINGPAN,70m,ci,LICHENS,9.551033446
FRYINGPAN,70m,ci,NON VEGETATED,0
FRYINGPAN,60m,ci,BRYOPHYTES,3.004796297
FRYINGPAN,60m,ci,DECIDUOUS SHRUBS,1.613625684
FRYINGPAN,60m,ci,EVERGREEN SHRUBS,11.87850321
FRYINGPAN,60m,ci,GRAMINOIDS,3.204106206
FRYINGPAN,60m,ci,LICHENS,7.930390266
FRYINGPAN,60m,ci,NON VEGETATED,0
FRYINGPAN,50m,ci,BRYOPHYTES,0.863817841
FRYINGPAN,50m,ci,DECIDUOUS SHRUBS,1.249172406
FRYINGPAN,50m,ci,EVERGREEN SHRUBS,5.303755211
FRYINGPAN,50m,ci,GRAMINOIDS,4.060973604
FRYINGPAN,50m,ci,LICHENS,21.02531545
FRYINGPAN,50m,ci,NON VEGETATED,2.657013706
FRYINGPAN,40m,ci,BRYOPHYTES,0.994389811
FRYINGPAN,40m,ci,DECIDUOUS SHRUBS,3.06671521
FRYINGPAN,40m,ci,EVERGREEN SHRUBS,7.144827389
FRYINGPAN,40m,ci,FORBS,0.02320366
FRYINGPAN,40m,ci,GRAMINOIDS,4.149581833
FRYINGPAN,40m,ci,LICHENS,15.56931059
FRYINGPAN,30m,ci,BRYOPHYTES,0.754099333
FRYINGPAN,30m,ci,DECIDUOUS SHRUBS,2.74589249
FRYINGPAN,30m,ci,EVERGREEN SHRUBS,7.28951984
FRYINGPAN,30m,ci,FORBS,0.033836658
FRYINGPAN,30m,ci,GRAMINOIDS,6.244035585
FRYINGPAN,30m,ci,LICHENS,0.584427151
FRYINGPAN,30m,ci,NON VEGETATED,0.006379976
FRYINGPAN,20m,ci,BRYOPHYTES,0
FRYINGPAN,20m,ci,DECIDUOUS SHRUBS,10.7940569
FRYINGPAN,20m,ci,EVERGREEN SHRUBS,8.930988373
FRYINGPAN,20m,ci,GRAMINOIDS,9.163301588
FRYINGPAN,20m,ci,LICHENS,30.50259664
FRYINGPAN,20m,ci,NON VEGETATED,0.474965215
FRYINGPAN,10m,ci,BRYOPHYTES,0.374869831
FRYINGPAN,10m,ci,DECIDUOUS SHRUBS,48.91540122
FRYINGPAN,10m,ci,EVERGREEN SHRUBS,3.42388588
FRYINGPAN,10m,ci,GRAMINOIDS,0.910841371
FRYINGPAN,10m,ci,NON VEGETATED,0
FRYINGPAN,0m,ci,BRYOPHYTES,0.64855624
FRYINGPAN,0m,ci,DECIDUOUS SHRUBS,6.944878251
FRYINGPAN,0m,ci,EVERGREEN SHRUBS,7.952900434
FRYINGPAN,0m,ci,FORBS,0
FRYINGPAN,0m,ci,GRAMINOIDS,5.426681358
FRYINGPAN,0m,ci,LICHENS,0.207232802
FRYINGPAN,90m,fit,BRYOPHYTES,2.909545735
FRYINGPAN,90m,fit,DECIDUOUS SHRUBS,86.37622443
FRYINGPAN,90m,fit,EVERGREEN SHRUBS,23.34721448
FRYINGPAN,90m,fit,GRAMINOIDS,12.3153268
FRYINGPAN,90m,fit,LICHENS,19.44617635
FRYINGPAN,80m,fit,BRYOPHYTES,2.298871769
FRYINGPAN,80m,fit,DECIDUOUS SHRUBS,36.77501242
FRYINGPAN,80m,fit,EVERGREEN SHRUBS,24.29841336
FRYINGPAN,80m,fit,GRAMINOIDS,12.78695845
FRYINGPAN,80m,fit,LICHENS,4.45810263
FRYINGPAN,80m,fit,NON VEGETATED,0.479446045
FRYINGPAN,70m,fit,BRYOPHYTES,2.330758742
FRYINGPAN,70m,fit,DECIDUOUS SHRUBS,24.05222282
FRYINGPAN,70m,fit,EVERGREEN SHRUBS,12.66118986
FRYINGPAN,70m,fit,GRAMINOIDS,3.691503367
FRYINGPAN,70m,fit,LICHENS,13.74281468
FRYINGPAN,70m,fit,NON VEGETATED,0
FRYINGPAN,60m,fit,BRYOPHYTES,5.552287509
FRYINGPAN,60m,fit,DECIDUOUS SHRUBS,3.183087968
FRYINGPAN,60m,fit,EVERGREEN SHRUBS,23.98332512
FRYINGPAN,60m,fit,GRAMINOIDS,6.115122807
FRYINGPAN,60m,fit,LICHENS,10.71096325
FRYINGPAN,60m,fit,NON VEGETATED,0.001665484
FRYINGPAN,50m,fit,BRYOPHYTES,1.309166937
FRYINGPAN,50m,fit,DECIDUOUS SHRUBS,1.901522542
FRYINGPAN,50m,fit,EVERGREEN SHRUBS,9.710787133
FRYINGPAN,50m,fit,GRAMINOIDS,7.132425076
FRYINGPAN,50m,fit,LICHENS,30.01340021
FRYINGPAN,50m,fit,NON VEGETATED,3.654870477
FRYINGPAN,40m,fit,BRYOPHYTES,1.580656049
FRYINGPAN,40m,fit,DECIDUOUS SHRUBS,6.255102363
FRYINGPAN,40m,fit,EVERGREEN SHRUBS,11.81397602
FRYINGPAN,40m,fit,FORBS,0.022721895
FRYINGPAN,40m,fit,GRAMINOIDS,9.530778295
FRYINGPAN,40m,fit,LICHENS,20.91618199
FRYINGPAN,30m,fit,BRYOPHYTES,1.637408199
FRYINGPAN,30m,fit,DECIDUOUS SHRUBS,5.683923563
FRYINGPAN,30m,fit,EVERGREEN SHRUBS,15.14632395
FRYINGPAN,30m,fit,FORBS,0.142656852
FRYINGPAN,30m,fit,GRAMINOIDS,14.13412538
FRYINGPAN,30m,fit,LICHENS,0.921637658
FRYINGPAN,30m,fit,NON VEGETATED,0.01653525
FRYINGPAN,20m,fit,BRYOPHYTES,0
FRYINGPAN,20m,fit,DECIDUOUS SHRUBS,22.60603937
FRYINGPAN,20m,fit,EVERGREEN SHRUBS,18.01238576
FRYINGPAN,20m,fit,GRAMINOIDS,17.02102392
FRYINGPAN,20m,fit,LICHENS,42.13173514
FRYINGPAN,20m,fit,NON VEGETATED,0.642074347
FRYINGPAN,10m,fit,BRYOPHYTES,0.618895925
FRYINGPAN,10m,fit,DECIDUOUS SHRUBS,96.44290995
FRYINGPAN,10m,fit,EVERGREEN SHRUBS,8.098351784
FRYINGPAN,10m,fit,GRAMINOIDS,1.620410343
FRYINGPAN,10m,fit,NON VEGETATED,0.036528089
FRYINGPAN,0m,fit,BRYOPHYTES,1.253551909
FRYINGPAN,0m,fit,DECIDUOUS SHRUBS,13.39148131
FRYINGPAN,0m,fit,EVERGREEN SHRUBS,17.35671254
FRYINGPAN,0m,fit,FORBS,0
FRYINGPAN,0m,fit,GRAMINOIDS,12.24075122
FRYINGPAN,0m,fit,LICHENS,0.366526375
FRYINGPAN,0m,fit,NON VEGETATED,0
FRYINGPAN,90m,lwr,BRYOPHYTES,2.485929185
FRYINGPAN,90m,lwr,DECIDUOUS SHRUBS,65.73009313
FRYINGPAN,90m,lwr,EVERGREEN SHRUBS,18.06595782
FRYINGPAN,90m,lwr,GRAMINOIDS,9.589865132
FRYINGPAN,90m,lwr,LICHENS,12.96951243
FRYINGPAN,80m,lwr,BRYOPHYTES,1.529502682
FRYINGPAN,80m,lwr,DECIDUOUS SHRUBS,27.56813927
FRYINGPAN,80m,lwr,EVERGREEN SHRUBS,18.7092694
FRYINGPAN,80m,lwr,GRAMINOIDS,10.54163303
FRYINGPAN,80m,lwr,LICHENS,3.452391004
FRYINGPAN,80m,lwr,NON VEGETATED,0.196844891
FRYINGPAN,70m,lwr,BRYOPHYTES,2.270903209
FRYINGPAN,70m,lwr,DECIDUOUS SHRUBS,18.90509715
FRYINGPAN,70m,lwr,EVERGREEN SHRUBS,8.610010231
FRYINGPAN,70m,lwr,GRAMINOIDS,3.003514685
FRYINGPAN,70m,lwr,LICHENS,9.095028653
FRYINGPAN,70m,lwr,NON VEGETATED,0
FRYINGPAN,60m,lwr,BRYOPHYTES,4.071207297
FRYINGPAN,60m,lwr,DECIDUOUS SHRUBS,2.539658772
FRYINGPAN,60m,lwr,EVERGREEN SHRUBS,18.65297712
FRYINGPAN,60m,lwr,GRAMINOIDS,4.687257298
FRYINGPAN,60m,lwr,LICHENS,6.80064852
FRYINGPAN,60m,lwr,NON VEGETATED,0
FRYINGPAN,50m,lwr,BRYOPHYTES,0.83059802
FRYINGPAN,50m,lwr,DECIDUOUS SHRUBS,1.632654968
FRYINGPAN,50m,lwr,EVERGREEN SHRUBS,7.365217275
FRYINGPAN,50m,lwr,GRAMINOIDS,5.819821445
FRYINGPAN,50m,lwr,LICHENS,19.70518558
FRYINGPAN,50m,lwr,NON VEGETATED,2.286973956
FRYINGPAN,40m,lwr,BRYOPHYTES,1.057181874
FRYINGPAN,40m,lwr,DECIDUOUS SHRUBS,4.493743997
FRYINGPAN,40m,lwr,EVERGREEN SHRUBS,8.256635193
FRYINGPAN,40m,lwr,FORBS,0.012725473
FRYINGPAN,40m,lwr,GRAMINOIDS,7.513478001
FRYINGPAN,40m,lwr,LICHENS,14.57013968
FRYINGPAN,30m,lwr,BRYOPHYTES,1.270549145
FRYINGPAN,30m,lwr,DECIDUOUS SHRUBS,4.44160408
FRYINGPAN,30m,lwr,EVERGREEN SHRUBS,11.9516131
FRYINGPAN,30m,lwr,FORBS,0.114551056
FRYINGPAN,30m,lwr,GRAMINOIDS,10.95737448
FRYINGPAN,30m,lwr,LICHENS,0.63852825
FRYINGPAN,30m,lwr,NON VEGETATED,0.013499117
FRYINGPAN,20m,lwr,BRYOPHYTES,0.356684938
FRYINGPAN,20m,lwr,DECIDUOUS SHRUBS,16.13938344
FRYINGPAN,20m,lwr,EVERGREEN SHRUBS,14.58333685
FRYINGPAN,20m,lwr,GRAMINOIDS,14.30311907
FRYINGPAN,20m,lwr,LICHENS,27.45295651
FRYINGPAN,20m,lwr,NON VEGETATED,0
FRYINGPAN,10m,lwr,BRYOPHYTES,0.389451325
FRYINGPAN,10m,lwr,DECIDUOUS SHRUBS,73.04698708
FRYINGPAN,10m,lwr,EVERGREEN SHRUBS,6.822047502
FRYINGPAN,10m,lwr,GRAMINOIDS,1.423389248
FRYINGPAN,10m,lwr,NON VEGETATED,0.006964397
FRYINGPAN,0m,lwr,BRYOPHYTES,1.025905999
FRYINGPAN,0m,lwr,DECIDUOUS SHRUBS,10.39707612
FRYINGPAN,0m,lwr,EVERGREEN SHRUBS,12.99082683
FRYINGPAN,0m,lwr,FORBS,0
FRYINGPAN,0m,lwr,GRAMINOIDS,10.0519166
FRYINGPAN,0m,lwr,LICHENS,0.18916144
FRYINGPAN,90m,upr,BRYOPHYTES,5.360611611
FRYINGPAN,90m,upr,DECIDUOUS SHRUBS,108.4665439
FRYINGPAN,90m,upr,EVERGREEN SHRUBS,29.91385996
FRYINGPAN,90m,upr,GRAMINOIDS,14.67541944
FRYINGPAN,90m,upr,LICHENS,26.72983718
FRYINGPAN,80m,upr,BRYOPHYTES,2.96559811
FRYINGPAN,80m,upr,DECIDUOUS SHRUBS,46.99678024
FRYINGPAN,80m,upr,EVERGREEN SHRUBS,29.51504588
FRYINGPAN,80m,upr,GRAMINOIDS,16.86281712
FRYINGPAN,80m,upr,LICHENS,5.917053437
FRYINGPAN,80m,upr,NON VEGETATED,0.576952113
FRYINGPAN,70m,upr,BRYOPHYTES,3.434032926
FRYINGPAN,70m,upr,DECIDUOUS SHRUBS,30.45308062
FRYINGPAN,70m,upr,EVERGREEN SHRUBS,15.07286856
FRYINGPAN,70m,upr,GRAMINOIDS,5.548875027
FRYINGPAN,70m,upr,LICHENS,18.85194165
FRYINGPAN,70m,upr,NON VEGETATED,0
FRYINGPAN,60m,upr,BRYOPHYTES,7.484867109
FRYINGPAN,60m,upr,DECIDUOUS SHRUBS,3.778566467
FRYINGPAN,60m,upr,EVERGREEN SHRUBS,31.85185768
FRYINGPAN,60m,upr,GRAMINOIDS,7.518030076
FRYINGPAN,60m,upr,LICHENS,13.74777539
FRYINGPAN,60m,upr,NON VEGETATED,0.002073983
FRYINGPAN,50m,upr,BRYOPHYTES,1.861597035
FRYINGPAN,50m,upr,DECIDUOUS SHRUBS,2.447926304
FRYINGPAN,50m,upr,EVERGREEN SHRUBS,12.67475898
FRYINGPAN,50m,upr,GRAMINOIDS,9.276909947
FRYINGPAN,50m,upr,LICHENS,42.14415801
FRYINGPAN,50m,upr,NON VEGETATED,4.395148913
FRYINGPAN,40m,upr,BRYOPHYTES,2.119655089
FRYINGPAN,40m,upr,DECIDUOUS SHRUBS,8.404276227
FRYINGPAN,40m,upr,EVERGREEN SHRUBS,12.46161629
FRYINGPAN,40m,upr,FORBS,0.035929132
FRYINGPAN,40m,upr,GRAMINOIDS,10.56040489
FRYINGPAN,40m,upr,LICHENS,33.27005063
FRYINGPAN,30m,upr,BRYOPHYTES,2.169583093
FRYINGPAN,30m,upr,DECIDUOUS SHRUBS,7.620373274
FRYINGPAN,30m,upr,EVERGREEN SHRUBS,19.22159436
FRYINGPAN,30m,upr,FORBS,0.036563329
FRYINGPAN,30m,upr,GRAMINOIDS,16.78567523
FRYINGPAN,30m,upr,LICHENS,1.212120801
FRYINGPAN,20m,upr,BRYOPHYTES,0
FRYINGPAN,20m,upr,DECIDUOUS SHRUBS,27.53415597
FRYINGPAN,20m,upr,EVERGREEN SHRUBS,22.93994568
FRYINGPAN,20m,upr,GRAMINOIDS,22.04451636
FRYINGPAN,20m,upr,LICHENS,60.18277142
FRYINGPAN,20m,upr,NON VEGETATED,0
FRYINGPAN,10m,upr,BRYOPHYTES,0.908439636
FRYINGPAN,10m,upr,DECIDUOUS SHRUBS,121.5009664
FRYINGPAN,10m,upr,EVERGREEN SHRUBS,10.81409058
FRYINGPAN,10m,upr,GRAMINOIDS,2.078747589
FRYINGPAN,10m,upr,NON VEGETATED,0.011592887
FRYINGPAN,0m,upr,BRYOPHYTES,1.293343032
FRYINGPAN,0m,upr,DECIDUOUS SHRUBS,18.35605051
FRYINGPAN,0m,upr,EVERGREEN SHRUBS,20.53783846
FRYINGPAN,0m,upr,FORBS,0
FRYINGPAN,0m,upr,GRAMINOIDS,15.14781058
FRYINGPAN,0m,upr,LICHENS,0.50009336
FRYINGPAN,0m,upr,NON VEGETATED,0
GRANITE,90m,ci,BRYOPHYTES,0.211289728
GRANITE,90m,ci,DECIDUOUS SHRUBS,3.444172207
GRANITE,90m,ci,EVERGREEN SHRUBS,3.217460757
GRANITE,90m,ci,GRAMINOIDS,1.761165611
GRANITE,90m,ci,NON VEGETATED,0.008221505
GRANITE,90m,ci,TREES,0.021105956
GRANITE,80m,ci,BRYOPHYTES,0.179920175
GRANITE,80m,ci,DECIDUOUS SHRUBS,25.10491438
GRANITE,80m,ci,EVERGREEN SHRUBS,2.882720504
GRANITE,80m,ci,FORBS,0.260261799
GRANITE,80m,ci,GRAMINOIDS,1.103659715
GRANITE,80m,ci,NON VEGETATED,0.273749238
GRANITE,80m,ci,TREES,0.071992045
GRANITE,70m,ci,BRYOPHYTES,0.073134588
GRANITE,70m,ci,DECIDUOUS SHRUBS,4.747921025
GRANITE,70m,ci,EVERGREEN SHRUBS,9.546487265
GRANITE,70m,ci,FORBS,0.267290495
GRANITE,70m,ci,GRAMINOIDS,12.53083489
GRANITE,70m,ci,NON VEGETATED,0
GRANITE,70m,ci,TREES,0.198149946
GRANITE,60m,ci,BRYOPHYTES,0.20864159
GRANITE,60m,ci,DECIDUOUS SHRUBS,0.529482536
GRANITE,60m,ci,EVERGREEN SHRUBS,7.555148873
GRANITE,60m,ci,FORBS,0.349676616
GRANITE,60m,ci,GRAMINOIDS,3.041013692
GRANITE,60m,ci,NON VEGETATED,0.000122709
GRANITE,50m,ci,BRYOPHYTES,0.061691107
GRANITE,50m,ci,EVERGREEN SHRUBS,3.101552306
GRANITE,50m,ci,FORBS,0.158426655
GRANITE,50m,ci,GRAMINOIDS,6.016605115
GRANITE,50m,ci,NON VEGETATED,0
GRANITE,40m,ci,BRYOPHYTES,0.120477622
GRANITE,40m,ci,DECIDUOUS SHRUBS,0.970877779
GRANITE,40m,ci,EVERGREEN SHRUBS,6.5346131
GRANITE,40m,ci,FORBS,0.128032662
GRANITE,40m,ci,GRAMINOIDS,3.969574985
GRANITE,40m,ci,NON VEGETATED,0.016197593
GRANITE,40m,ci,TREES,0.039144183
GRANITE,30m,ci,BRYOPHYTES,0.258809604
GRANITE,30m,ci,DECIDUOUS SHRUBS,186.4220376
GRANITE,30m,ci,FORBS,2.717739314
GRANITE,30m,ci,GRAMINOIDS,3.131701171
GRANITE,30m,ci,NON VEGETATED,0.923810437
GRANITE,20m,ci,BRYOPHYTES,0.096896255
GRANITE,20m,ci,EVERGREEN SHRUBS,7.379305468
GRANITE,20m,ci,GRAMINOIDS,1.678298809
GRANITE,20m,ci,NON VEGETATED,0.416733513
GRANITE,10m,ci,BRYOPHYTES,0.010921105
GRANITE,10m,ci,DECIDUOUS SHRUBS,35.92149661
GRANITE,10m,ci,EVERGREEN SHRUBS,26.38311328
GRANITE,10m,ci,FORBS,0.723509907
GRANITE,10m,ci,GRAMINOIDS,8.22468307
GRANITE,10m,ci,TREES,0.344237812
GRANITE,0m,ci,BRYOPHYTES,0.114842248
GRANITE,0m,ci,DECIDUOUS SHRUBS,1.465056463
GRANITE,0m,ci,EVERGREEN SHRUBS,9.93331881
GRANITE,0m,ci,FORBS,0.132884705
GRANITE,0m,ci,GRAMINOIDS,4.633512071
GRANITE,0m,ci,NON VEGETATED,0.506900827
GRANITE,90m,fit,BRYOPHYTES,0.507137901
GRANITE,90m,fit,DECIDUOUS SHRUBS,4.16382738
GRANITE,90m,fit,EVERGREEN SHRUBS,6.091339871
GRANITE,90m,fit,FORBS,0.058191393
GRANITE,90m,fit,GRAMINOIDS,3.900228625
GRANITE,90m,fit,NON VEGETATED,0.014227742
GRANITE,90m,fit,TREES,0.055905215
GRANITE,80m,fit,BRYOPHYTES,0.16408118
GRANITE,80m,fit,DECIDUOUS SHRUBS,31.01211231
GRANITE,80m,fit,EVERGREEN SHRUBS,5.385688165
GRANITE,80m,fit,FORBS,0.260682035
GRANITE,80m,fit,GRAMINOIDS,2.293144817
GRANITE,80m,fit,NON VEGETATED,0.330367919
GRANITE,80m,fit,TREES,0.121074896
GRANITE,70m,fit,BRYOPHYTES,0.112541309
GRANITE,70m,fit,DECIDUOUS SHRUBS,6.202750462
GRANITE,70m,fit,EVERGREEN SHRUBS,18.50541066
GRANITE,70m,fit,FORBS,0.089986689
GRANITE,70m,fit,GRAMINOIDS,31.3222261
GRANITE,70m,fit,NON VEGETATED,0.086133026
GRANITE,70m,fit,TREES,0.529474348
GRANITE,60m,fit,BRYOPHYTES,0.38033113
GRANITE,60m,fit,DECIDUOUS SHRUBS,0.764132438
GRANITE,60m,fit,EVERGREEN SHRUBS,14.495578
GRANITE,60m,fit,FORBS,0.271159897
GRANITE,60m,fit,GRAMINOIDS,6.820237472
GRANITE,60m,fit,NON VEGETATED,0
GRANITE,50m,fit,BRYOPHYTES,0.042904
GRANITE,50m,fit,EVERGREEN SHRUBS,6.376910899
GRANITE,50m,fit,FORBS,0.191971615
GRANITE,50m,fit,GRAMINOIDS,14.58220751
GRANITE,50m,fit,NON VEGETATED,0
GRANITE,40m,fit,BRYOPHYTES,0.316813946
GRANITE,40m,fit,DECIDUOUS SHRUBS,1.251799413
GRANITE,40m,fit,EVERGREEN SHRUBS,11.34261615
GRANITE,40m,fit,FORBS,0.238680206
GRANITE,40m,fit,GRAMINOIDS,10.77810501
GRANITE,40m,fit,NON VEGETATED,0.042903999
GRANITE,40m,fit,TREES,0.109341159
GRANITE,30m,fit,BRYOPHYTES,0.465039089
GRANITE,30m,fit,DECIDUOUS SHRUBS,223.9287364
GRANITE,30m,fit,FORBS,3.784025714
GRANITE,30m,fit,GRAMINOIDS,4.387519687
GRANITE,30m,fit,NON VEGETATED,0
GRANITE,20m,fit,BRYOPHYTES,0.278800051
GRANITE,20m,fit,EVERGREEN SHRUBS,13.45389468
GRANITE,20m,fit,GRAMINOIDS,3.581437536
GRANITE,20m,fit,NON VEGETATED,1.06279465
GRANITE,10m,fit,BRYOPHYTES,0.120746577
GRANITE,10m,fit,DECIDUOUS SHRUBS,45.60321247
GRANITE,10m,fit,EVERGREEN SHRUBS,49.71312914
GRANITE,10m,fit,FORBS,0.651943889
GRANITE,10m,fit,GRAMINOIDS,17.02804973
GRANITE,10m,fit,TREES,0
GRANITE,0m,fit,BRYOPHYTES,0.192033802
GRANITE,0m,fit,DECIDUOUS SHRUBS,2.038133719
GRANITE,0m,fit,EVERGREEN SHRUBS,18.83602362
GRANITE,0m,fit,FORBS,0.135177271
GRANITE,0m,fit,GRAMINOIDS,10.09723232
GRANITE,0m,fit,NON VEGETATED,0.942841447
GRANITE,90m,lwr,BRYOPHYTES,0.234306301
GRANITE,90m,lwr,DECIDUOUS SHRUBS,2.606288616
GRANITE,90m,lwr,EVERGREEN SHRUBS,4.076213695
GRANITE,90m,lwr,GRAMINOIDS,3.836295604
GRANITE,90m,lwr,NON VEGETATED,0.042309714
GRANITE,90m,lwr,TREES,0.008796849
GRANITE,80m,lwr,BRYOPHYTES,0.184950284
GRANITE,80m,lwr,DECIDUOUS SHRUBS,19.99757114
GRANITE,80m,lwr,EVERGREEN SHRUBS,3.844638171
GRANITE,80m,lwr,FORBS,0.089522131
GRANITE,80m,lwr,GRAMINOIDS,1.781809286
GRANITE,80m,lwr,NON VEGETATED,0.156996262
GRANITE,80m,lwr,TREES,0.037333345
GRANITE,70m,lwr,BRYOPHYTES,0.191413348
GRANITE,70m,lwr,DECIDUOUS SHRUBS,3.896150276
GRANITE,70m,lwr,EVERGREEN SHRUBS,12.73111283
GRANITE,70m,lwr,FORBS,0.041317906
GRANITE,70m,lwr,GRAMINOIDS,26.78922623
GRANITE,70m,lwr,NON VEGETATED,0.072240792
GRANITE,70m,lwr,TREES,0.340677965
GRANITE,60m,lwr,BRYOPHYTES,0.25556617
